CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,RFM_Segment,ML_Cluster
C009661,7,7,16671.01,5,2,3,523,10,Loyal Customers,0
C009662,118,8,8760.5,2,3,1,231,6,At Risk,1
C009663,73,7,11498.12,3,2,2,322,7,Potential Loyalists,1
C009664,136,10,17867.79,2,4,4,244,10,Loyal Customers,3
C009665,184,12,16968.38,1,5,3,153,9,Potential Loyalists,3
C009666,155,10,19720.56,1,4,4,144,9,Potential Loyalists,3
C009667,90,10,14355.2,2,4,3,243,9,Potential Loyalists,1
C009668,104,8,14165.33,2,3,3,233,8,Potential Loyalists,1
C009669,17,11,11154.58,5,5,2,552,12,Loyal Customers,0
C009670,73,6,11196.96,3,2,2,322,7,Potential Loyalists,1
C009671,120,8,9522.81,2,3,2,232,7,Potential Loyalists,1
C009672,24,9,31158.63,4,4,5,445,13,Champions,3
C009673,258,7,6164.35,1,2,1,121,4,Lost Customers,1
C009674,84,6,18743.6,2,2,4,224,8,Potential Loyalists,1
C009675,14,12,31562.68,5,5,5,555,15,Champions,0
C009676,94,11,13915.82,2,5,3,253,10,Loyal Customers,3
C009677,3,10,33873.56,5,4,5,545,14,Champions,0
C009678,4,13,31056.730000000003,5,5,5,555,15,Champions,0
C009679,133,8,26609.92,2,3,5,235,10,Loyal Customers,3
C009680,12,4,5824.610000000001,5,1,1,511,7,Potential Loyalists,4
C009681,69,13,28390.07,3,5,5,355,13,Champions,3
C009682,194,5,7603.72,1,1,1,111,3,Lost Customers,2
C009683,20,9,17408.11,5,4,3,543,12,Loyal Customers,0
C009684,71,5,12670.12,3,1,2,312,6,Recent Customers,1
C009685,101,10,20865.44,2,4,4,244,10,Loyal Customers,3
C009686,170,5,4900.56,1,1,1,111,3,Lost Customers,2
C009687,27,13,27879.47,4,5,5,455,14,Champions,3
C009688,157,9,11729.54,1,4,2,142,7,Potential Loyalists,1
C009689,1,7,12096.07,5,2,2,522,9,Potential Loyalists,0
C009690,2,12,46430.39,5,5,5,555,15,Champions,0
C009691,131,4,5910.5,2,1,1,211,4,Lost Customers,2
C009692,26,10,24973.87,4,4,5,445,13,Champions,3
C009693,126,13,40196.16,2,5,5,255,12,Loyal Customers,3
C009694,139,5,18952.87,2,1,4,214,7,Potential Loyalists,1
C009695,82,5,6067.77,2,1,1,211,4,Lost Customers,2
C009696,52,9,8262.71,3,4,1,341,8,Potential Loyalists,4
C009697,133,9,12703.1,2,4,3,243,9,Potential Loyalists,1
C009698,82,10,28565.96,2,4,5,245,11,Loyal Customers,3
C009699,9,6,9022.59,5,2,2,522,9,Potential Loyalists,4
C009700,23,10,20159.51,4,4,4,444,12,Loyal Customers,0
C009701,40,11,32554.56,4,5,5,455,14,Champions,3
C009702,16,4,9614.42,5,1,2,512,8,Potential Loyalists,4
C009703,33,8,5025.45,4,3,1,431,8,Potential Loyalists,4
C009704,117,2,3364.1,2,1,1,211,4,Lost Customers,2
C009705,107,6,14176.84,2,2,3,223,7,Potential Loyalists,1
C009706,3,9,27040.16,5,4,5,545,14,Champions,0
C009707,60,9,7995.83,3,4,1,341,8,Potential Loyalists,4
C009708,35,13,29032.69,4,5,5,455,14,Champions,3
C009709,51,6,10040.48,3,2,2,322,7,Potential Loyalists,4
C009710,100,9,10685.0,2,4,2,242,8,Potential Loyalists,1
C009711,20,6,10441.08,5,2,2,522,9,Potential Loyalists,4
C009712,34,13,20530.13,4,5,4,454,13,Champions,3
C009713,169,7,12208.21,1,2,2,122,5,At Risk,1
C009714,134,7,6513.75,2,2,1,221,5,At Risk,1
C009715,166,11,31010.69,1,5,5,155,11,Loyal Customers,3
C009716,363,5,8409.85,1,1,1,111,3,Lost Customers,2
C009717,43,8,11719.68,4,3,2,432,9,Potential Loyalists,4
C009718,50,8,14455.4,3,3,3,333,9,Potential Loyalists,1
C009719,34,8,20895.75,4,3,4,434,11,Loyal Customers,3
C009720,21,4,3792.58,5,1,1,511,7,Potential Loyalists,2
C009721,41,6,4984.23,4,2,1,421,7,Potential Loyalists,4
C009722,10,11,13337.26,5,5,3,553,13,Champions,0
C009723,24,11,24542.33,4,5,5,455,14,Champions,3
C009724,73,6,4651.15,3,2,1,321,6,Recent Customers,2
C009725,52,10,25296.73,3,4,5,345,12,Loyal Customers,3
C009726,32,7,15317.46,4,2,3,423,9,Potential Loyalists,4
C009727,12,10,9611.62,5,4,2,542,11,Loyal Customers,4
C009728,44,7,9920.31,4,2,2,422,8,Potential Loyalists,4
C009729,49,10,17231.89,3,4,3,343,10,Loyal Customers,3
C009730,11,12,20496.41,5,5,4,554,14,Champions,0
C009731,217,6,17829.62,1,2,4,124,7,Potential Loyalists,1
C009732,55,13,34905.65,3,5,5,355,13,Champions,3
C009733,11,9,19020.33,5,4,4,544,13,Champions,0
C009734,25,9,13295.3,4,4,3,443,11,Loyal Customers,4
C009735,29,13,18319.76,4,5,4,454,13,Champions,3
C009736,44,9,9414.48,4,4,2,442,10,Loyal Customers,4
C009737,133,7,19462.45,2,2,4,224,8,Potential Loyalists,1
C009738,19,7,11877.53,5,2,2,522,9,Potential Loyalists,4
C009739,136,8,14662.55,2,3,3,233,8,Potential Loyalists,1
C009740,1,10,29800.2,5,4,5,545,14,Champions,0
C009741,31,8,8307.8,4,3,1,431,8,Potential Loyalists,4
C009742,60,5,4001.18,3,1,1,311,5,Recent Customers,2
C009743,36,4,4842.110000000001,4,1,1,411,6,Recent Customers,2
C009744,49,9,12114.53,3,4,2,342,9,Potential Loyalists,4
C009745,13,8,19466.1,5,3,4,534,12,Loyal Customers,0
C009746,23,4,9674.93,4,1,2,412,7,Potential Loyalists,4
C009747,102,7,8429.07,2,2,1,221,5,At Risk,1
C009748,36,10,9317.63,4,4,2,442,10,Loyal Customers,4
C009749,58,7,27304.870000000003,3,2,5,325,10,Loyal Customers,3
C009750,3,13,73871.56,5,5,5,555,15,Champions,0
C009751,12,10,34192.21,5,4,5,545,14,Champions,0
C009752,17,7,10564.58,5,2,2,522,9,Potential Loyalists,4
C009753,67,10,14819.18,3,4,3,343,10,Loyal Customers,3
C009754,41,11,10280.24,4,5,2,452,11,Loyal Customers,4
C009755,21,9,12663.82,5,4,2,542,11,Loyal Customers,4
C009756,23,12,38148.15,4,5,5,455,14,Champions,3
C009757,60,9,24432.08,3,4,5,345,12,Loyal Customers,3
C009758,21,5,3776.46,5,1,1,511,7,Potential Loyalists,2
C009759,10,8,18755.18,5,3,4,534,12,Loyal Customers,0
C009760,30,8,16600.1,4,3,3,433,10,Loyal Customers,4
C009761,48,6,10456.85,3,2,2,322,7,Potential Loyalists,4
C009762,51,5,6811.09,3,1,1,311,5,Recent Customers,2
C009763,163,5,5537.2,1,1,1,111,3,Lost Customers,2
C009764,48,10,9073.89,3,4,2,342,9,Potential Loyalists,4
C009765,15,5,10198.68,5,1,2,512,8,Potential Loyalists,4
C009766,13,11,23991.06,5,5,4,554,14,Champions,0
C009767,115,12,21504.81,2,5,4,254,11,Loyal Customers,3
C009768,86,10,15277.58,2,4,3,243,9,Potential Loyalists,3
C009769,132,5,7473.7,2,1,1,211,4,Lost Customers,2
C009770,42,8,28986.94,4,3,5,435,12,Loyal Customers,3
C009771,19,8,33890.47,5,3,5,535,13,Champions,0
C009772,169,7,8090.61,1,2,1,121,4,Lost Customers,1
C009773,189,7,15306.31,1,2,3,123,6,At Risk,1
C009774,193,9,7962.14,1,4,1,141,6,At Risk,1
C009775,43,12,20151.62,4,5,4,454,13,Champions,3
C009776,24,12,29897.0,4,5,5,455,14,Champions,3
C009777,28,9,12722.99,4,4,3,443,11,Loyal Customers,4
C009778,122,14,27859.63,2,5,5,255,12,Loyal Customers,3
C009779,147,13,39695.58,1,5,5,155,11,Loyal Customers,3
C009780,25,9,7291.59,4,4,1,441,9,Potential Loyalists,4
C009781,81,9,21947.55,2,4,4,244,10,Loyal Customers,3
C009782,7,8,16813.18,5,3,3,533,11,Loyal Customers,0
C009783,76,9,12748.05,3,4,3,343,10,Loyal Customers,1
C009784,191,3,2115.62,1,1,1,111,3,Lost Customers,2
C009785,42,13,31692.15,4,5,5,455,14,Champions,3
C009786,69,9,8921.39,3,4,2,342,9,Potential Loyalists,1
C009787,10,4,9021.36,5,1,2,512,8,Potential Loyalists,4
C009788,43,6,26992.85,4,2,5,425,11,Loyal Customers,1
C009789,117,8,11659.92,2,3,2,232,7,Potential Loyalists,1
C009790,257,4,16694.5,1,1,3,113,5,At Risk,1
C009791,84,9,10898.08,2,4,2,242,8,Potential Loyalists,1
C009792,80,7,9761.22,3,2,2,322,7,Potential Loyalists,1
C009793,31,6,7868.94,4,2,1,421,7,Potential Loyalists,4
C009794,197,7,8875.5,1,2,2,122,5,At Risk,1
C009795,72,11,23261.45,3,5,4,354,12,Loyal Customers,3
C009796,107,5,13693.95,2,1,3,213,6,At Risk,1
C009797,98,6,11328.9,2,2,2,222,6,At Risk,1
C009798,95,7,9341.7,2,2,2,222,6,At Risk,1
C009799,18,6,8849.32,5,2,2,522,9,Potential Loyalists,4
C009800,21,10,25625.65,5,4,5,545,14,Champions,0
C009801,3,11,12055.14,5,5,2,552,12,Loyal Customers,0
C009802,57,8,5745.97,3,3,1,331,7,Potential Loyalists,4
C009803,77,7,6107.76,3,2,1,321,6,Recent Customers,4
C009804,268,8,19728.61,1,3,4,134,8,Potential Loyalists,1
C009805,54,5,15126.26,3,1,3,313,7,Potential Loyalists,1
C009806,178,4,6751.27,1,1,1,111,3,Lost Customers,2
C009807,53,5,19034.89,3,1,4,314,8,Potential Loyalists,1
C009808,71,11,45549.59,3,5,5,355,13,Champions,3
C009809,5,7,8968.19,5,2,2,522,9,Potential Loyalists,4
C009810,45,10,24176.34,4,4,4,444,12,Loyal Customers,3
C009811,39,7,13734.92,4,2,3,423,9,Potential Loyalists,4
C009812,7,11,22366.63,5,5,4,554,14,Champions,0
C009813,43,14,41470.78,4,5,5,455,14,Champions,3
C009814,506,2,4465.9,1,1,1,111,3,Lost Customers,2
C009815,9,7,16811.99,5,2,3,523,10,Loyal Customers,0
C009816,26,10,19897.0,4,4,4,444,12,Loyal Customers,3
C009817,81,6,6142.549999999999,2,2,1,221,5,At Risk,2
C009818,57,11,17450.66,3,5,4,354,12,Loyal Customers,3
C009819,65,8,23315.19,3,3,4,334,10,Loyal Customers,3
C009820,213,4,7651.39,1,1,1,111,3,Lost Customers,2
C009821,90,6,9111.27,2,2,2,222,6,At Risk,1
C009822,3,10,9758.1,5,4,2,542,11,Loyal Customers,0
C009823,53,7,16421.16,3,2,3,323,8,Potential Loyalists,1
C009824,33,5,9732.6,4,1,2,412,7,Potential Loyalists,4
C009825,129,7,5070.75,2,2,1,221,5,At Risk,2
C009826,79,7,8227.15,3,2,1,321,6,Recent Customers,1
C009827,2,12,9669.5,5,5,2,552,12,Loyal Customers,0
C009828,58,6,6965.49,3,2,1,321,6,Recent Customers,4
C009829,95,8,23783.48,2,3,4,234,9,Potential Loyalists,3
C009830,77,11,38811.94,3,5,5,355,13,Champions,3
C009831,3,6,13834.2,5,2,3,523,10,Loyal Customers,0
C009832,147,11,27162.37,1,5,5,155,11,Loyal Customers,3
C009833,58,9,7086.33,3,4,1,341,8,Potential Loyalists,4
C009834,271,7,13991.94,1,2,3,123,6,At Risk,1
C009835,17,8,25635.6,5,3,5,535,13,Champions,0
C009836,114,10,43576.68,2,4,5,245,11,Loyal Customers,3
C009837,75,7,25975.38,3,2,5,325,10,Loyal Customers,3
C009838,16,5,12699.69,5,1,3,513,9,Potential Loyalists,4
C009839,43,7,11673.63,4,2,2,422,8,Potential Loyalists,4
C009840,80,8,9157.17,3,3,2,332,8,Potential Loyalists,1
C009841,194,7,16052.2,1,2,3,123,6,At Risk,1
C009842,251,8,24852.9,1,3,5,135,9,Potential Loyalists,1
C009843,7,7,15082.9,5,2,3,523,10,Loyal Customers,0
C009844,104,2,1560.02,2,1,1,211,4,Lost Customers,2
C009845,1,9,13089.52,5,4,3,543,12,Loyal Customers,0
C009846,310,3,3918.52,1,1,1,111,3,Lost Customers,2
C009847,1,11,18633.1,5,5,4,554,14,Champions,0
C009848,16,9,9385.5,5,4,2,542,11,Loyal Customers,4
C009849,3,9,16543.08,5,4,3,543,12,Loyal Customers,0
C009850,3,9,21104.58,5,4,4,544,13,Champions,0
C009851,19,7,22314.34,5,2,4,524,11,Loyal Customers,0
C009852,20,8,25639.28,5,3,5,535,13,Champions,0
C009853,9,7,10999.43,5,2,2,522,9,Potential Loyalists,4
C009854,37,12,26076.53,4,5,5,455,14,Champions,3
C009855,86,11,19372.51,2,5,4,254,11,Loyal Customers,3
C009856,58,9,38631.11,3,4,5,345,12,Loyal Customers,3
C009857,27,10,18793.69,4,4,4,444,12,Loyal Customers,3
C009858,139,9,26134.27,2,4,5,245,11,Loyal Customers,3
C009859,46,10,24587.78,3,4,5,345,12,Loyal Customers,3
C009860,42,5,4808.360000000001,4,1,1,411,6,Recent Customers,2
C009861,21,10,21672.09,5,4,4,544,13,Champions,0
C009862,45,6,18510.97,4,2,4,424,10,Loyal Customers,1
C009863,31,10,16601.69,4,4,3,443,11,Loyal Customers,3
C009864,44,7,6328.72,4,2,1,421,7,Potential Loyalists,4
C009865,77,9,29283.230000000003,3,4,5,345,12,Loyal Customers,3
C009866,152,9,25248.4,1,4,5,145,10,Loyal Customers,3
C009867,52,11,27104.42,3,5,5,355,13,Champions,3
C009868,257,4,8749.14,1,1,1,111,3,Lost Customers,2
C009869,164,8,14156.11,1,3,3,133,7,Potential Loyalists,1
C009870,41,8,9108.93,4,3,2,432,9,Potential Loyalists,4
C009871,64,8,37526.5,3,3,5,335,11,Loyal Customers,3
C009872,45,8,18938.21,4,3,4,434,11,Loyal Customers,3
C009873,58,8,9259.65,3,3,2,332,8,Potential Loyalists,4
C009874,61,13,19065.98,3,5,4,354,12,Loyal Customers,3
C009875,134,7,25020.94,2,2,5,225,9,Potential Loyalists,1
C009876,159,10,36334.9,1,4,5,145,10,Loyal Customers,3
C009877,41,7,14980.01,4,2,3,423,9,Potential Loyalists,4
C009878,26,12,12486.64,4,5,2,452,11,Loyal Customers,0
C009879,80,7,13227.7,3,2,3,323,8,Potential Loyalists,1
C009880,6,5,7266.4,5,1,1,511,7,Potential Loyalists,4
C009881,16,7,6366.96,5,2,1,521,8,Potential Loyalists,4
C009882,51,4,9888.94,3,1,2,312,6,Recent Customers,2
C009883,33,5,7625.55,4,1,1,411,6,Recent Customers,4
C009884,3,7,7475.18,5,2,1,521,8,Potential Loyalists,4
C009885,274,5,7595.93,1,1,1,111,3,Lost Customers,2
C009886,35,6,9949.46,4,2,2,422,8,Potential Loyalists,4
C009887,4,7,22052.35,5,2,4,524,11,Loyal Customers,0
C009888,26,10,21707.98,4,4,4,444,12,Loyal Customers,3
C009889,321,5,13445.77,1,1,3,113,5,At Risk,1
C009890,36,8,5811.8,4,3,1,431,8,Potential Loyalists,4
C009891,62,5,12953.14,3,1,3,313,7,Potential Loyalists,1
C009892,18,10,17717.58,5,4,4,544,13,Champions,0
C009893,150,4,9670.54,1,1,2,112,4,Lost Customers,2
C009894,94,8,11132.03,2,3,2,232,7,Potential Loyalists,1
C009895,211,9,25233.55,1,4,5,145,10,Loyal Customers,3
C009896,38,3,3555.18,4,1,1,411,6,Recent Customers,2
C009897,32,9,34008.23,4,4,5,445,13,Champions,3
C009898,82,9,8910.4,2,4,2,242,8,Potential Loyalists,1
C009899,35,5,4340.98,4,1,1,411,6,Recent Customers,2
C009900,165,9,11485.89,1,4,2,142,7,Potential Loyalists,1
C009901,201,8,13939.5,1,3,3,133,7,Potential Loyalists,1
C009902,118,6,11228.92,2,2,2,222,6,At Risk,1
C009903,49,6,9350.02,3,2,2,322,7,Potential Loyalists,4
C009904,103,4,3934.2,2,1,1,211,4,Lost Customers,2
C009905,12,16,13669.43,5,5,3,553,13,Champions,0
C009906,343,5,9119.15,1,1,2,112,4,Lost Customers,2
C009907,85,8,29987.92,2,3,5,235,10,Loyal Customers,3
C009908,50,7,14572.62,3,2,3,323,8,Potential Loyalists,1
C009909,259,5,9200.63,1,1,2,112,4,Lost Customers,2
C009910,26,9,24013.74,4,4,4,444,12,Loyal Customers,3
C009911,16,17,32149.48,5,5,5,555,15,Champions,0
C009912,95,9,7520.74,2,4,1,241,7,Potential Loyalists,1
C009913,417,3,1973.05,1,1,1,111,3,Lost Customers,2
C009914,1,13,38214.68,5,5,5,555,15,Champions,0
C009915,21,11,14425.9,5,5,3,553,13,Champions,0
C009916,238,4,4416.299999999999,1,1,1,111,3,Lost Customers,2
C009917,36,8,12264.74,4,3,2,432,9,Potential Loyalists,4
C009918,54,6,10947.93,3,2,2,322,7,Potential Loyalists,4
C009919,77,12,13705.58,3,5,3,353,11,Loyal Customers,3
C009920,100,4,4886.68,2,1,1,211,4,Lost Customers,2
C009921,276,6,13284.47,1,2,3,123,6,At Risk,1
C009922,22,8,15618.89,4,3,3,433,10,Loyal Customers,4
C009923,27,13,24378.49,4,5,5,455,14,Champions,3
C009924,39,6,11919.67,4,2,2,422,8,Potential Loyalists,4
C009925,8,11,15622.35,5,5,3,553,13,Champions,0
C009926,210,8,17588.16,1,3,4,134,8,Potential Loyalists,1
C009927,136,11,38323.23,2,5,5,255,12,Loyal Customers,3
C009928,13,10,45415.91,5,4,5,545,14,Champions,0
C009929,106,10,18842.44,2,4,4,244,10,Loyal Customers,3
C009930,275,4,8380.15,1,1,1,111,3,Lost Customers,2
C009931,157,7,10381.89,1,2,2,122,5,At Risk,1
C009932,137,9,15619.53,2,4,3,243,9,Potential Loyalists,1
C009933,58,11,44776.05,3,5,5,355,13,Champions,3
C009934,40,6,7989.12,4,2,1,421,7,Potential Loyalists,4
C009935,93,8,16235.48,2,3,3,233,8,Potential Loyalists,1
C009936,111,8,15887.72,2,3,3,233,8,Potential Loyalists,1
C009937,33,10,41453.03,4,4,5,445,13,Champions,3
C009938,25,10,24481.47,4,4,5,445,13,Champions,3
C009939,31,16,28084.17,4,5,5,455,14,Champions,3
C009940,5,9,21386.79,5,4,4,544,13,Champions,0
C009941,15,8,15567.13,5,3,3,533,11,Loyal Customers,4
C009942,17,6,9676.33,5,2,2,522,9,Potential Loyalists,4
C009943,113,3,6809.73,2,1,1,211,4,Lost Customers,2
C009944,68,5,16709.52,3,1,3,313,7,Potential Loyalists,1
C009945,73,12,25721.41,3,5,5,355,13,Champions,3
C009946,162,9,37652.36,1,4,5,145,10,Loyal Customers,3
C009947,24,3,2429.75,4,1,1,411,6,Recent Customers,2
C009948,20,11,23485.43,5,5,4,554,14,Champions,0
C009949,63,11,16644.88,3,5,3,353,11,Loyal Customers,3
C009950,57,6,7706.37,3,2,1,321,6,Recent Customers,4
C009951,168,4,7677.400000000001,1,1,1,111,3,Lost Customers,2
C009952,112,4,3325.29,2,1,1,211,4,Lost Customers,2
C009953,209,6,12095.26,1,2,2,122,5,At Risk,1
C009954,53,8,6718.34,3,3,1,331,7,Potential Loyalists,4
C009955,169,11,44768.96,1,5,5,155,11,Loyal Customers,3
C009956,154,8,15692.29,1,3,3,133,7,Potential Loyalists,1
C009957,270,3,5141.11,1,1,1,111,3,Lost Customers,2
C009958,404,6,20100.26,1,2,4,124,7,Potential Loyalists,1
C009959,29,7,9116.21,4,2,2,422,8,Potential Loyalists,4
C009960,112,6,8484.57,2,2,1,221,5,At Risk,1
C009961,11,10,20316.84,5,4,4,544,13,Champions,0
C009962,201,4,14470.919999999998,1,1,3,113,5,At Risk,2
C009963,3,6,5536.16,5,2,1,521,8,Potential Loyalists,4
C009964,217,10,26566.01,1,4,5,145,10,Loyal Customers,3
C009965,63,12,29392.25,3,5,5,355,13,Champions,3
C009966,77,13,24276.72,3,5,5,355,13,Champions,3
C009967,21,10,19911.49,5,4,4,544,13,Champions,0
C009968,46,7,17323.41,3,2,3,323,8,Potential Loyalists,1
C009969,178,7,20375.86,1,2,4,124,7,Potential Loyalists,1
C009970,29,6,10120.41,4,2,2,422,8,Potential Loyalists,4
C009971,142,12,10234.75,1,5,2,152,8,Potential Loyalists,1
C009972,90,11,33173.03,2,5,5,255,12,Loyal Customers,3
C009973,46,6,11293.61,3,2,2,322,7,Potential Loyalists,4
C009974,1,8,7925.81,5,3,1,531,9,Potential Loyalists,0
C009975,15,11,59964.88,5,5,5,555,15,Champions,0
C009976,232,6,13195.91,1,2,3,123,6,At Risk,1
C009977,289,10,12941.14,1,4,3,143,8,Potential Loyalists,1
C009978,24,3,5408.51,4,1,1,411,6,Recent Customers,2
C009979,69,8,16306.32,3,3,3,333,9,Potential Loyalists,1
C009980,10,11,23713.7,5,5,4,554,14,Champions,0
C009981,57,17,39466.61,3,5,5,355,13,Champions,3
C009982,36,10,11212.96,4,4,2,442,10,Loyal Customers,4
C009983,53,9,17135.18,3,4,3,343,10,Loyal Customers,3
C009984,25,10,24102.28,4,4,4,444,12,Loyal Customers,3
C009985,185,5,22679.51,1,1,4,114,6,At Risk,1
C009986,113,7,15164.63,2,2,3,223,7,Potential Loyalists,1
C009987,564,3,7394.69,1,1,1,111,3,Lost Customers,2
C009988,15,13,22826.5,5,5,4,554,14,Champions,0
C009989,15,11,18097.29,5,5,4,554,14,Champions,0
C009990,24,12,30428.13,4,5,5,455,14,Champions,3
C009991,27,10,20689.38,4,4,4,444,12,Loyal Customers,3
C009992,39,11,23185.33,4,5,4,454,13,Champions,3
C009993,3,10,8933.81,5,4,2,542,11,Loyal Customers,0
C009994,314,5,17314.43,1,1,3,113,5,At Risk,1
C009995,29,8,6729.75,4,3,1,431,8,Potential Loyalists,4
C009996,292,4,5323.53,1,1,1,111,3,Lost Customers,2
C009997,408,2,1814.97,1,1,1,111,3,Lost Customers,2
C009998,77,10,23950.71,3,4,4,344,11,Loyal Customers,3
C009999,4,13,27098.1,5,5,5,555,15,Champions,0
C010000,45,11,14057.54,4,5,3,453,12,Loyal Customers,3
C010001,200,7,15290.93,1,2,3,123,6,At Risk,1
C010002,35,11,9676.17,4,5,2,452,11,Loyal Customers,4
C010003,63,11,37111.81,3,5,5,355,13,Champions,3
C010004,84,4,8411.42,2,1,1,211,4,Lost Customers,2
C010005,65,12,19733.05,3,5,4,354,12,Loyal Customers,3
C010006,100,7,32486.6,2,2,5,225,9,Potential Loyalists,3
C010007,77,12,14643.38,3,5,3,353,11,Loyal Customers,3
C010008,5,7,27576.32,5,2,5,525,12,Loyal Customers,0
C010009,25,14,15208.95,4,5,3,453,12,Loyal Customers,3
C010010,12,9,21423.97,5,4,4,544,13,Champions,0
C010011,6,9,14055.85,5,4,3,543,12,Loyal Customers,0
C010012,2,10,7869.5,5,4,1,541,10,Loyal Customers,0
C010013,66,7,9127.74,3,2,2,322,7,Potential Loyalists,1
C010014,341,6,4487.37,1,2,1,121,4,Lost Customers,2
C010015,69,6,17125.82,3,2,3,323,8,Potential Loyalists,1
C010016,4,10,9226.21,5,4,2,542,11,Loyal Customers,0
C010017,25,6,9371.2,4,2,2,422,8,Potential Loyalists,4
C010018,59,11,11011.38,3,5,2,352,10,Loyal Customers,3
C010019,16,13,36224.35,5,5,5,555,15,Champions,0
C010020,15,8,13534.89,5,3,3,533,11,Loyal Customers,4
C010021,42,6,10201.29,4,2,2,422,8,Potential Loyalists,4
C010022,14,8,12421.49,5,3,2,532,10,Loyal Customers,4
C010023,3,9,13366.77,5,4,3,543,12,Loyal Customers,0
C010024,70,9,15913.89,3,4,3,343,10,Loyal Customers,1
C010025,6,9,10171.68,5,4,2,542,11,Loyal Customers,0
C010026,165,6,10419.3,1,2,2,122,5,At Risk,1
C010027,35,6,12636.16,4,2,2,422,8,Potential Loyalists,4
C010028,32,8,7085.34,4,3,1,431,8,Potential Loyalists,4
C010029,13,10,15199.71,5,4,3,543,12,Loyal Customers,0
C010030,41,10,21246.620000000003,4,4,4,444,12,Loyal Customers,3
C010031,233,7,15757.06,1,2,3,123,6,At Risk,1
C010032,36,11,10976.94,4,5,2,452,11,Loyal Customers,4
C010033,94,5,5080.78,2,1,1,211,4,Lost Customers,2
C010034,85,8,15631.79,2,3,3,233,8,Potential Loyalists,1
C010035,8,8,10150.62,5,3,2,532,10,Loyal Customers,4
C010036,511,5,6140.959999999999,1,1,1,111,3,Lost Customers,2
C010037,40,10,17440.69,4,4,4,444,12,Loyal Customers,3
C010038,8,7,16092.11,5,2,3,523,10,Loyal Customers,0
C010039,99,9,19435.39,2,4,4,244,10,Loyal Customers,3
C010040,70,8,12688.55,3,3,2,332,8,Potential Loyalists,1
C010041,182,8,15517.43,1,3,3,133,7,Potential Loyalists,1
C010042,55,8,26812.26,3,3,5,335,11,Loyal Customers,3
C010043,35,6,11983.54,4,2,2,422,8,Potential Loyalists,4
C010044,94,10,15689.53,2,4,3,243,9,Potential Loyalists,3
C010045,77,7,9767.47,3,2,2,322,7,Potential Loyalists,1
C010046,18,9,12763.82,5,4,3,543,12,Loyal Customers,4
C010047,112,12,29591.1,2,5,5,255,12,Loyal Customers,3
C010048,105,11,10698.04,2,5,2,252,9,Potential Loyalists,1
C010049,52,8,6912.889999999999,3,3,1,331,7,Potential Loyalists,4
C010050,35,8,8116.72,4,3,1,431,8,Potential Loyalists,4
C010051,81,4,18663.86,2,1,4,214,7,Potential Loyalists,1
C010052,114,9,15283.74,2,4,3,243,9,Potential Loyalists,1
C010053,6,9,12365.85,5,4,2,542,11,Loyal Customers,0
C010054,191,6,7341.65,1,2,1,121,4,Lost Customers,2
C010055,20,14,30977.04,5,5,5,555,15,Champions,3
C010056,46,6,11837.52,3,2,2,322,7,Potential Loyalists,4
C010057,46,6,24536.78,3,2,5,325,10,Loyal Customers,1
C010058,75,9,26277.41,3,4,5,345,12,Loyal Customers,3
C010059,1,10,20305.73,5,4,4,544,13,Champions,0
C010060,117,5,7161.33,2,1,1,211,4,Lost Customers,2
C010061,80,7,7559.27,3,2,1,321,6,Recent Customers,1
C010062,204,6,10736.67,1,2,2,122,5,At Risk,1
C010063,60,6,7136.94,3,2,1,321,6,Recent Customers,4
C010064,45,8,13164.62,4,3,3,433,10,Loyal Customers,4
C010065,51,6,6822.93,3,2,1,321,6,Recent Customers,4
C010066,74,9,31372.18,3,4,5,345,12,Loyal Customers,3
C010067,137,6,12896.38,2,2,3,223,7,Potential Loyalists,1
C010068,168,9,12873.94,1,4,3,143,8,Potential Loyalists,1
C010069,54,9,20946.99,3,4,4,344,11,Loyal Customers,3
C010070,191,8,9918.89,1,3,2,132,6,At Risk,1
C010071,147,7,10064.38,1,2,2,122,5,At Risk,1
C010072,103,8,15626.41,2,3,3,233,8,Potential Loyalists,1
C010073,38,8,18397.09,4,3,4,434,11,Loyal Customers,3
C010074,61,14,56122.4,3,5,5,355,13,Champions,3
C010075,59,8,13448.2,3,3,3,333,9,Potential Loyalists,1
C010076,40,9,27112.05,4,4,5,445,13,Champions,3
C010077,22,7,8321.36,4,2,1,421,7,Potential Loyalists,4
C010078,227,9,11083.16,1,4,2,142,7,Potential Loyalists,1
C010079,69,6,16133.89,3,2,3,323,8,Potential Loyalists,1
C010080,281,4,9194.07,1,1,2,112,4,Lost Customers,2
C010081,191,7,14074.57,1,2,3,123,6,At Risk,1
C010082,46,13,40597.39,3,5,5,355,13,Champions,3
C010083,74,3,13363.31,3,1,3,313,7,Potential Loyalists,2
C010084,17,13,12135.26,5,5,2,552,12,Loyal Customers,0
C010085,208,9,45863.96,1,4,5,145,10,Loyal Customers,3
C010086,56,9,20732.97,3,4,4,344,11,Loyal Customers,3
C010087,16,13,49161.33,5,5,5,555,15,Champions,3
C010088,2,9,16455.41,5,4,3,543,12,Loyal Customers,0
