CustomerID,Segment,Age,IncomeLevel,JoinDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,RFM_Segment
C009742,Value-Conscious,42,Medium,2023-11-26,60.0,5.0,4001.18,3,1,1,311,5.0,Recent Customers
C009743,Casual Shopper,41,Medium-Low,2023-01-21,36.0,4.0,4842.110000000001,4,1,1,411,6.0,Recent Customers
C009744,Value-Conscious,40,Medium,2023-09-24,49.0,9.0,12114.529999999999,3,4,2,342,9.0,Potential Loyalists
C009745,Casual Shopper,47,Medium-Low,2023-08-01,13.0,8.0,19466.1,5,3,4,534,12.0,Loyal Customers
C009746,Trendy,24,Medium-High,2023-11-28,23.0,4.0,9674.93,4,1,2,412,7.0,Potential Loyalists
C009747,Trendy,20,Medium-High,2023-05-28,102.0,7.0,8429.07,2,2,1,221,5.0,At Risk
C009748,Value-Conscious,31,Medium,2023-01-13,36.0,10.0,9317.63,4,4,2,442,10.0,Loyal Customers
C009749,Premium,47,High,2023-04-28,58.0,7.0,27304.870000000003,3,2,5,325,10.0,Loyal Customers
C009750,Premium,39,High,2023-06-19,3.0,13.0,73871.56,5,5,5,555,15.0,Champions
C009751,Premium,55,High,2023-06-25,12.0,10.0,34192.21,5,4,5,545,14.0,Champions
C009752,Value-Conscious,31,Medium,2023-05-05,17.0,7.0,10564.58,5,2,2,522,9.0,Potential Loyalists
C009753,Value-Conscious,28,Medium,2023-04-16,67.0,10.0,14819.18,3,4,3,343,10.0,Loyal Customers
C009754,Value-Conscious,18,Medium,2023-10-04,41.0,11.0,10280.24,4,5,2,452,11.0,Loyal Customers
C009755,Value-Conscious,43,Medium,2023-01-28,21.0,9.0,12663.82,5,4,2,542,11.0,Loyal Customers
C009756,Premium,52,High,2023-12-07,23.0,12.0,38148.15,4,5,5,455,14.0,Champions
C009757,Casual Shopper,43,Medium-Low,2023-05-08,60.0,9.0,24432.08,3,4,5,345,12.0,Loyal Customers
C009758,Value-Conscious,34,Medium,2023-12-18,21.0,5.0,3776.46,5,1,1,511,7.0,Potential Loyalists
C009759,Casual Shopper,24,Medium-Low,2023-12-23,10.0,8.0,18755.18,5,3,4,534,12.0,Loyal Customers
C009760,Fitness Enthusiast,43,Medium-High,2023-04-24,30.0,8.0,16600.1,4,3,3,433,10.0,Loyal Customers
C009761,Trendy,24,Medium-High,2023-11-08,48.0,6.0,10456.85,3,2,2,322,7.0,Potential Loyalists
C009762,Value-Conscious,40,Medium,2023-07-15,51.0,5.0,6811.09,3,1,1,311,5.0,Recent Customers
C009763,Trendy,34,Medium-High,2023-09-24,163.0,5.0,5537.2,1,1,1,111,3.0,Lost Customers
C009764,Value-Conscious,18,Medium,2023-06-14,48.0,10.0,9073.89,3,4,2,342,9.0,Potential Loyalists
C009765,Casual Shopper,32,Medium-Low,2023-04-04,15.0,5.0,10198.68,5,1,2,512,8.0,Potential Loyalists
C009766,Casual Shopper,34,Medium-Low,2023-08-15,13.0,11.0,23991.06,5,5,4,554,14.0,Champions
C009767,Trendy,26,Medium-High,2023-11-19,115.0,12.0,21504.81,2,5,4,254,11.0,Loyal Customers
C009768,Value-Conscious,31,Medium,2023-01-04,86.0,10.0,15277.58,2,4,3,243,9.0,Potential Loyalists
C009769,Value-Conscious,33,Medium,2023-02-03,132.0,5.0,7473.7,2,1,1,211,4.0,Lost Customers
C009770,Premium,43,High,2023-09-09,42.0,8.0,28986.940000000002,4,3,5,435,12.0,Loyal Customers
C009771,Premium,36,High,2023-02-05,19.0,8.0,33890.47,5,3,5,535,13.0,Champions
C009772,Value-Conscious,25,Medium,2023-04-09,169.0,7.0,8090.61,1,2,1,121,4.0,Lost Customers
C009773,Trendy,49,Medium-High,2023-01-27,189.0,7.0,15306.31,1,2,3,123,6.0,At Risk
C009774,Value-Conscious,28,Medium,2023-11-21,193.0,9.0,7962.14,1,4,1,141,6.0,At Risk
C009775,Trendy,28,Medium-High,2023-03-14,43.0,12.0,20151.62,4,5,4,454,13.0,Champions
C009776,Casual Shopper,55,Medium-Low,2023-04-15,24.0,12.0,29897.0,4,5,5,455,14.0,Champions
C009777,Casual Shopper,36,Medium-Low,2023-03-06,28.0,9.0,12722.99,4,4,3,443,11.0,Loyal Customers
C009778,Fitness Enthusiast,18,Medium-High,2023-02-16,122.0,14.0,27859.63,2,5,5,255,12.0,Loyal Customers
C009779,Casual Shopper,45,Medium-Low,2023-03-30,147.0,13.0,39695.58,1,5,5,155,11.0,Loyal Customers
C009780,Value-Conscious,34,Medium,2023-10-31,25.0,9.0,7291.59,4,4,1,441,9.0,Potential Loyalists
C009781,Fitness Enthusiast,25,Medium-High,2023-10-09,81.0,9.0,21947.55,2,4,4,244,10.0,Loyal Customers
C009782,Fitness Enthusiast,33,Medium-High,2023-04-15,7.0,8.0,16813.18,5,3,3,533,11.0,Loyal Customers
C009783,Value-Conscious,33,Medium,2023-05-01,76.0,9.0,12748.05,3,4,3,343,10.0,Loyal Customers
C009784,Value-Conscious,23,Medium,2023-09-17,191.0,3.0,2115.62,1,1,1,111,3.0,Lost Customers
C009785,Casual Shopper,31,Medium-Low,2023-02-10,42.0,13.0,31692.149999999998,4,5,5,455,14.0,Champions
C009786,Value-Conscious,29,Medium,2023-08-07,69.0,9.0,8921.39,3,4,2,342,9.0,Potential Loyalists
C009787,Trendy,35,Medium-High,2023-08-28,10.0,4.0,9021.36,5,1,2,512,8.0,Potential Loyalists
C009788,Premium,47,High,2023-06-09,43.0,6.0,26992.85,4,2,5,425,11.0,Loyal Customers
C009789,Trendy,30,Medium-High,2023-03-26,117.0,8.0,11659.92,2,3,2,232,7.0,Potential Loyalists
C009790,Premium,38,High,2023-04-12,257.0,4.0,16694.5,1,1,3,113,5.0,At Risk
C009791,Value-Conscious,41,Medium,2023-05-06,84.0,9.0,10898.08,2,4,2,242,8.0,Potential Loyalists
C009792,Trendy,53,Medium-High,2023-08-06,80.0,7.0,9761.22,3,2,2,322,7.0,Potential Loyalists
C009793,Value-Conscious,37,Medium,2023-04-01,31.0,6.0,7868.9400000000005,4,2,1,421,7.0,Potential Loyalists
C009794,Value-Conscious,34,Medium,2023-11-07,197.0,7.0,8875.5,1,2,2,122,5.0,At Risk
C009795,Fitness Enthusiast,23,Medium-High,2023-05-08,72.0,11.0,23261.45,3,5,4,354,12.0,Loyal Customers
C009796,Trendy,37,Medium-High,2023-06-05,107.0,5.0,13693.95,2,1,3,213,6.0,At Risk
C009797,Fitness Enthusiast,47,Medium-High,2023-05-27,98.0,6.0,11328.9,2,2,2,222,6.0,At Risk
C009798,Value-Conscious,32,Medium,2023-10-23,95.0,7.0,9341.7,2,2,2,222,6.0,At Risk
C009799,Trendy,61,Medium-High,2023-08-18,18.0,6.0,8849.32,5,2,2,522,9.0,Potential Loyalists
C009800,Premium,32,High,2023-11-22,21.0,10.0,25625.65,5,4,5,545,14.0,Champions
C009801,Value-Conscious,29,Medium,2023-04-14,3.0,11.0,12055.14,5,5,2,552,12.0,Loyal Customers
C009802,Value-Conscious,31,Medium,2023-05-20,57.0,8.0,5745.97,3,3,1,331,7.0,Potential Loyalists
C009803,Value-Conscious,35,Medium,2023-09-04,77.0,7.0,6107.76,3,2,1,321,6.0,Recent Customers
C009804,Trendy,36,Medium-High,2023-02-10,268.0,8.0,19728.61,1,3,4,134,8.0,Potential Loyalists
C009805,Fitness Enthusiast,34,Medium-High,2023-07-04,54.0,5.0,15126.26,3,1,3,313,7.0,Potential Loyalists
C009806,Casual Shopper,20,Medium-Low,2023-07-23,178.0,4.0,6751.2699999999995,1,1,1,111,3.0,Lost Customers
C009807,Premium,28,High,2023-07-13,53.0,5.0,19034.89,3,1,4,314,8.0,Potential Loyalists
C009808,Premium,38,High,2023-03-27,71.0,11.0,45549.590000000004,3,5,5,355,13.0,Champions
C009809,Value-Conscious,37,Medium,2023-08-30,5.0,7.0,8968.19,5,2,2,522,9.0,Potential Loyalists
C009810,Casual Shopper,40,Medium-Low,2023-08-14,45.0,10.0,24176.34,4,4,4,444,12.0,Loyal Customers
C009811,Trendy,45,Medium-High,2023-08-05,39.0,7.0,13734.92,4,2,3,423,9.0,Potential Loyalists
C009812,Trendy,18,Medium-High,2023-09-16,7.0,11.0,22366.63,5,5,4,554,14.0,Champions
C009813,Premium,25,High,2023-11-09,43.0,14.0,41470.78,4,5,5,455,14.0,Champions
C009814,Value-Conscious,39,Medium,2023-08-10,506.0,2.0,4465.9,1,1,1,111,3.0,Lost Customers
C009815,Casual Shopper,49,Medium-Low,2023-03-21,9.0,7.0,16811.99,5,2,3,523,10.0,Loyal Customers
C009816,Trendy,52,Medium-High,2023-09-04,26.0,10.0,19897.0,4,4,4,444,12.0,Loyal Customers
C009817,Value-Conscious,48,Medium,2023-01-11,81.0,6.0,6142.549999999999,2,2,1,221,5.0,At Risk
C009818,Trendy,45,Medium-High,2023-07-15,57.0,11.0,17450.66,3,5,4,354,12.0,Loyal Customers
C009819,Fitness Enthusiast,33,Medium-High,2023-08-07,65.0,8.0,23315.19,3,3,4,334,10.0,Loyal Customers
C009820,Casual Shopper,41,Medium-Low,2023-02-12,213.0,4.0,7651.39,1,1,1,111,3.0,Lost Customers
C009821,Trendy,26,Medium-High,2023-06-03,90.0,6.0,9111.27,2,2,2,222,6.0,At Risk
C009822,Trendy,35,Medium-High,2023-11-01,3.0,10.0,9758.1,5,4,2,542,11.0,Loyal Customers
C009823,Fitness Enthusiast,43,Medium-High,2023-10-03,53.0,7.0,16421.16,3,2,3,323,8.0,Potential Loyalists
C009824,Value-Conscious,42,Medium,2023-03-20,33.0,5.0,9732.6,4,1,2,412,7.0,Potential Loyalists
C009825,Value-Conscious,26,Medium,2023-10-11,129.0,7.0,5070.75,2,2,1,221,5.0,At Risk
C009826,Trendy,21,Medium-High,2023-03-31,79.0,7.0,8227.15,3,2,1,321,6.0,Recent Customers
C009827,Value-Conscious,18,Medium,2023-05-12,2.0,12.0,9669.5,5,5,2,552,12.0,Loyal Customers
C009828,Value-Conscious,57,Medium,2023-07-14,58.0,6.0,6965.49,3,2,1,321,6.0,Recent Customers
C009829,Premium,18,High,2023-08-26,95.0,8.0,23783.48,2,3,4,234,9.0,Potential Loyalists
C009830,Premium,39,High,2023-06-06,77.0,11.0,38811.94,3,5,5,355,13.0,Champions
C009831,Premium,31,High,2023-08-21,3.0,6.0,13834.2,5,2,3,523,10.0,Loyal Customers
C009832,Fitness Enthusiast,35,Medium-High,2023-05-26,147.0,11.0,27162.37,1,5,5,155,11.0,Loyal Customers
C009833,Value-Conscious,25,Medium,2023-07-12,58.0,9.0,7086.33,3,4,1,341,8.0,Potential Loyalists
C009834,Trendy,40,Medium-High,2023-10-15,271.0,7.0,13991.94,1,2,3,123,6.0,At Risk
C009835,Premium,40,High,2023-11-07,17.0,8.0,25635.6,5,3,5,535,13.0,Champions
C009836,Premium,52,High,2023-09-04,114.0,10.0,43576.68,2,4,5,245,11.0,Loyal Customers
C009837,Casual Shopper,44,Medium-Low,2023-02-06,75.0,7.0,25975.379999999997,3,2,5,325,10.0,Loyal Customers
C009838,Fitness Enthusiast,36,Medium-High,2023-06-20,16.0,5.0,12699.689999999999,5,1,3,513,9.0,Potential Loyalists
C009839,Fitness Enthusiast,34,Medium-High,2023-03-11,43.0,7.0,11673.63,4,2,2,422,8.0,Potential Loyalists
C009840,Value-Conscious,38,Medium,2023-08-29,80.0,8.0,9157.17,3,3,2,332,8.0,Potential Loyalists
C009841,Casual Shopper,45,Medium-Low,2023-04-11,194.0,7.0,16052.199999999999,1,2,3,123,6.0,At Risk
C009842,Casual Shopper,23,Medium-Low,2023-03-21,251.0,8.0,24852.9,1,3,5,135,9.0,Potential Loyalists
C009843,Casual Shopper,26,Medium-Low,2023-04-08,7.0,7.0,15082.900000000001,5,2,3,523,10.0,Loyal Customers
C009844,Trendy,18,Medium-High,2023-01-03,104.0,2.0,1560.02,2,1,1,211,4.0,Lost Customers
C009845,Trendy,32,Medium-High,2023-01-07,1.0,9.0,13089.52,5,4,3,543,12.0,Loyal Customers
C009846,Trendy,20,Medium-High,2023-09-14,310.0,3.0,3918.52,1,1,1,111,3.0,Lost Customers
C009847,Trendy,35,Medium-High,2023-07-11,1.0,11.0,18633.1,5,5,4,554,14.0,Champions
C009848,Value-Conscious,50,Medium,2023-09-09,16.0,9.0,9385.5,5,4,2,542,11.0,Loyal Customers
C009849,Casual Shopper,27,Medium-Low,2023-07-27,3.0,9.0,16543.08,5,4,3,543,12.0,Loyal Customers
C009850,Casual Shopper,47,Medium-Low,2023-08-01,3.0,9.0,21104.58,5,4,4,544,13.0,Champions
C009851,Premium,43,High,2023-07-22,19.0,7.0,22314.34,5,2,4,524,11.0,Loyal Customers
C009852,Fitness Enthusiast,31,Medium-High,2023-07-11,20.0,8.0,25639.280000000002,5,3,5,535,13.0,Champions
C009853,Trendy,44,Medium-High,2023-07-16,9.0,7.0,10999.43,5,2,2,522,9.0,Potential Loyalists
C009854,Fitness Enthusiast,40,Medium-High,2023-09-08,37.0,12.0,26076.53,4,5,5,455,14.0,Champions
C009855,Trendy,18,Medium-High,2023-06-07,86.0,11.0,19372.510000000002,2,5,4,254,11.0,Loyal Customers
C009856,Premium,52,High,2023-11-25,58.0,9.0,38631.11,3,4,5,345,12.0,Loyal Customers
C009857,Trendy,42,Medium-High,2023-10-29,27.0,10.0,18793.69,4,4,4,444,12.0,Loyal Customers
C009858,Fitness Enthusiast,41,Medium-High,2023-02-06,139.0,9.0,26134.27,2,4,5,245,11.0,Loyal Customers
C009859,Premium,23,High,2023-07-29,46.0,10.0,24587.78,3,4,5,345,12.0,Loyal Customers
C009860,Value-Conscious,35,Medium,2023-01-20,42.0,5.0,4808.360000000001,4,1,1,411,6.0,Recent Customers
C009861,Fitness Enthusiast,54,Medium-High,2023-03-05,21.0,10.0,21672.09,5,4,4,544,13.0,Champions
C009862,Premium,34,High,2023-07-17,45.0,6.0,18510.97,4,2,4,424,10.0,Loyal Customers
C009863,Trendy,25,Medium-High,2023-10-17,31.0,10.0,16601.69,4,4,3,443,11.0,Loyal Customers
C009864,Value-Conscious,39,Medium,2023-03-25,44.0,7.0,6328.72,4,2,1,421,7.0,Potential Loyalists
C009865,Premium,37,High,2023-04-10,77.0,9.0,29283.230000000003,3,4,5,345,12.0,Loyal Customers
C009866,Casual Shopper,35,Medium-Low,2023-08-12,152.0,9.0,25248.4,1,4,5,145,10.0,Loyal Customers
C009867,Fitness Enthusiast,36,Medium-High,2023-05-11,52.0,11.0,27104.420000000002,3,5,5,355,13.0,Champions
C009868,Trendy,36,Medium-High,2023-06-28,257.0,4.0,8749.14,1,1,1,111,3.0,Lost Customers
C009869,Trendy,49,Medium-High,2023-09-18,164.0,8.0,14156.11,1,3,3,133,7.0,Potential Loyalists
C009870,Value-Conscious,30,Medium,2023-12-30,41.0,8.0,9108.93,4,3,2,432,9.0,Potential Loyalists
C009871,Premium,49,High,2023-09-08,64.0,8.0,37526.5,3,3,5,335,11.0,Loyal Customers
C009872,Casual Shopper,22,Medium-Low,2023-11-22,45.0,8.0,18938.21,4,3,4,434,11.0,Loyal Customers
C009873,Value-Conscious,43,Medium,2023-12-19,58.0,8.0,9259.65,3,3,2,332,8.0,Potential Loyalists
C009874,Value-Conscious,42,Medium,2023-07-08,61.0,13.0,19065.98,3,5,4,354,12.0,Loyal Customers
C009875,Premium,27,High,2023-12-23,134.0,7.0,25020.940000000002,2,2,5,225,9.0,Potential Loyalists
C009876,Premium,27,High,2023-01-30,159.0,10.0,36334.9,1,4,5,145,10.0,Loyal Customers
C009877,Casual Shopper,45,Medium-Low,2023-11-30,41.0,7.0,14980.01,4,2,3,423,9.0,Potential Loyalists
C009878,Value-Conscious,31,Medium,2023-07-17,26.0,12.0,12486.64,4,5,2,452,11.0,Loyal Customers
C009879,Trendy,45,Medium-High,2023-08-06,80.0,7.0,13227.7,3,2,3,323,8.0,Potential Loyalists
C009880,Trendy,38,Medium-High,2023-05-07,6.0,5.0,7266.4,5,1,1,511,7.0,Potential Loyalists
C009881,Value-Conscious,30,Medium,2023-05-05,16.0,7.0,6366.96,5,2,1,521,8.0,Potential Loyalists
C009882,Premium,44,High,2023-09-02,51.0,4.0,9888.94,3,1,2,312,6.0,Recent Customers
C009883,Trendy,55,Medium-High,2023-01-18,33.0,5.0,7625.55,4,1,1,411,6.0,Recent Customers
C009884,Fitness Enthusiast,53,Medium-High,2023-07-05,3.0,7.0,7475.18,5,2,1,521,8.0,Potential Loyalists
C009885,Value-Conscious,29,Medium,2023-11-20,274.0,5.0,7595.93,1,1,1,111,3.0,Lost Customers
C009886,Value-Conscious,18,Medium,2023-12-28,35.0,6.0,9949.460000000001,4,2,2,422,8.0,Potential Loyalists
C009887,Casual Shopper,50,Medium-Low,2023-12-13,4.0,7.0,22052.35,5,2,4,524,11.0,Loyal Customers
C009888,Casual Shopper,43,Medium-Low,2023-01-15,26.0,10.0,21707.98,4,4,4,444,12.0,Loyal Customers
C009889,Fitness Enthusiast,38,Medium-High,2023-12-24,321.0,5.0,13445.77,1,1,3,113,5.0,At Risk
C009890,Value-Conscious,34,Medium,2023-12-07,36.0,8.0,5811.8,4,3,1,431,8.0,Potential Loyalists
C009891,Casual Shopper,51,Medium-Low,2023-11-27,62.0,5.0,12953.14,3,1,3,313,7.0,Potential Loyalists
C009892,Trendy,36,Medium-High,2023-03-17,18.0,10.0,17717.58,5,4,4,544,13.0,Champions
C009893,Casual Shopper,36,Medium-Low,2023-05-14,150.0,4.0,9670.54,1,1,2,112,4.0,Lost Customers
C009894,Casual Shopper,38,Medium-Low,2023-11-06,94.0,8.0,11132.03,2,3,2,232,7.0,Potential Loyalists
C009895,Premium,41,High,2023-08-22,211.0,9.0,25233.55,1,4,5,145,10.0,Loyal Customers
C009896,Value-Conscious,56,Medium,2023-12-15,38.0,3.0,3555.18,4,1,1,411,6.0,Recent Customers
C009897,Premium,34,High,2023-03-17,32.0,9.0,34008.23,4,4,5,445,13.0,Champions
C009898,Value-Conscious,18,Medium,2023-05-11,82.0,9.0,8910.4,2,4,2,242,8.0,Potential Loyalists
C009899,Value-Conscious,65,Medium,2023-05-07,35.0,5.0,4340.98,4,1,1,411,6.0,Recent Customers
C009900,Value-Conscious,38,Medium,2023-11-05,165.0,9.0,11485.89,1,4,2,142,7.0,Potential Loyalists
C009901,Trendy,34,Medium-High,2023-10-24,201.0,8.0,13939.5,1,3,3,133,7.0,Potential Loyalists
C009902,Fitness Enthusiast,46,Medium-High,2023-12-06,118.0,6.0,11228.92,2,2,2,222,6.0,At Risk
C009903,Fitness Enthusiast,65,Medium-High,2023-03-24,49.0,6.0,9350.02,3,2,2,322,7.0,Potential Loyalists
C009904,Trendy,26,Medium-High,2023-01-07,103.0,4.0,3934.2,2,1,1,211,4.0,Lost Customers
C009905,Value-Conscious,25,Medium,2023-03-01,12.0,16.0,13669.43,5,5,3,553,13.0,Champions
C009906,Fitness Enthusiast,25,Medium-High,2023-02-17,343.0,5.0,9119.150000000001,1,1,2,112,4.0,Lost Customers
C009907,Premium,45,High,2023-11-26,85.0,8.0,29987.92,2,3,5,235,10.0,Loyal Customers
C009908,Casual Shopper,39,Medium-Low,2023-12-31,50.0,7.0,14572.619999999999,3,2,3,323,8.0,Potential Loyalists
C009909,Value-Conscious,57,Medium,2023-07-16,259.0,5.0,9200.630000000001,1,1,2,112,4.0,Lost Customers
C009910,Fitness Enthusiast,18,Medium-High,2023-07-23,26.0,9.0,24013.74,4,4,4,444,12.0,Loyal Customers
C009911,Fitness Enthusiast,49,Medium-High,2023-12-28,16.0,17.0,32149.48,5,5,5,555,15.0,Champions
C009912,Value-Conscious,32,Medium,2023-10-28,95.0,9.0,7520.74,2,4,1,241,7.0,Potential Loyalists
C009913,Value-Conscious,29,Medium,2023-02-11,417.0,3.0,1973.05,1,1,1,111,3.0,Lost Customers
C009914,Casual Shopper,28,Medium-Low,2023-09-23,1.0,13.0,38214.68,5,5,5,555,15.0,Champions
C009915,Trendy,28,Medium-High,2023-04-07,21.0,11.0,14425.9,5,5,3,553,13.0,Champions
C009916,Value-Conscious,18,Medium,2023-08-05,238.0,4.0,4416.299999999999,1,1,1,111,3.0,Lost Customers
C009917,Fitness Enthusiast,31,Medium-High,2023-03-26,36.0,8.0,12264.74,4,3,2,432,9.0,Potential Loyalists
C009918,Fitness Enthusiast,47,Medium-High,2023-08-07,54.0,6.0,10947.93,3,2,2,322,7.0,Potential Loyalists
C009919,Value-Conscious,37,Medium,2023-05-10,77.0,12.0,13705.58,3,5,3,353,11.0,Loyal Customers
C009920,Value-Conscious,35,Medium,2023-12-21,100.0,4.0,4886.68,2,1,1,211,4.0,Lost Customers
C009921,Casual Shopper,22,Medium-Low,2023-06-04,276.0,6.0,13284.47,1,2,3,123,6.0,At Risk
C009922,Trendy,24,Medium-High,2023-09-14,22.0,8.0,15618.89,4,3,3,433,10.0,Loyal Customers
C009923,Fitness Enthusiast,43,Medium-High,2023-09-30,27.0,13.0,24378.49,4,5,5,455,14.0,Champions
C009924,Fitness Enthusiast,34,Medium-High,2023-12-04,39.0,6.0,11919.67,4,2,2,422,8.0,Potential Loyalists
C009925,Value-Conscious,55,Medium,2023-07-15,8.0,11.0,15622.35,5,5,3,553,13.0,Champions
C009926,Trendy,21,Medium-High,2023-10-28,210.0,8.0,17588.16,1,3,4,134,8.0,Potential Loyalists
C009927,Premium,59,High,2023-06-07,136.0,11.0,38323.23,2,5,5,255,12.0,Loyal Customers
C009928,Premium,22,High,2023-07-30,13.0,10.0,45415.91,5,4,5,545,14.0,Champions
C009929,Trendy,39,Medium-High,2023-02-15,106.0,10.0,18842.44,2,4,4,244,10.0,Loyal Customers
C009930,Casual Shopper,18,Medium-Low,2023-02-25,275.0,4.0,8380.15,1,1,1,111,3.0,Lost Customers
C009931,Value-Conscious,35,Medium,2023-11-22,157.0,7.0,10381.89,1,2,2,122,5.0,At Risk
C009932,Casual Shopper,26,Medium-Low,2023-10-21,137.0,9.0,15619.53,2,4,3,243,9.0,Potential Loyalists
C009933,Premium,34,High,2023-06-26,58.0,11.0,44776.05,3,5,5,355,13.0,Champions
C009934,Value-Conscious,34,Medium,2023-03-15,40.0,6.0,7989.12,4,2,1,421,7.0,Potential Loyalists
C009935,Trendy,22,Medium-High,2023-05-18,93.0,8.0,16235.48,2,3,3,233,8.0,Potential Loyalists
C009936,Fitness Enthusiast,23,Medium-High,2023-04-18,111.0,8.0,15887.720000000001,2,3,3,233,8.0,Potential Loyalists
C009937,Premium,42,High,2023-07-23,33.0,10.0,41453.03,4,4,5,445,13.0,Champions
C009938,Casual Shopper,34,Medium-Low,2023-12-24,25.0,10.0,24481.47,4,4,5,445,13.0,Champions
C009939,Casual Shopper,30,Medium-Low,2023-06-07,31.0,16.0,28084.170000000002,4,5,5,455,14.0,Champions
C009940,Casual Shopper,34,Medium-Low,2023-01-04,5.0,9.0,21386.79,5,4,4,544,13.0,Champions
C009941,Casual Shopper,33,Medium-Low,2023-03-28,15.0,8.0,15567.130000000001,5,3,3,533,11.0,Loyal Customers
C009942,Fitness Enthusiast,23,Medium-High,2023-09-09,17.0,6.0,9676.33,5,2,2,522,9.0,Potential Loyalists
C009943,Value-Conscious,18,Medium,2023-01-01,113.0,3.0,6809.73,2,1,1,211,4.0,Lost Customers
C009944,Casual Shopper,18,Medium-Low,2023-02-19,68.0,5.0,16709.52,3,1,3,313,7.0,Potential Loyalists
C009945,Casual Shopper,26,Medium-Low,2023-02-05,73.0,12.0,25721.41,3,5,5,355,13.0,Champions
C009946,Premium,50,High,2023-12-23,162.0,9.0,37652.36,1,4,5,145,10.0,Loyal Customers
C009947,Value-Conscious,49,Medium,2023-08-02,24.0,3.0,2429.75,4,1,1,411,6.0,Recent Customers
C009948,Fitness Enthusiast,47,Medium-High,2023-09-26,20.0,11.0,23485.43,5,5,4,554,14.0,Champions
C009949,Trendy,42,Medium-High,2023-08-02,63.0,11.0,16644.88,3,5,3,353,11.0,Loyal Customers
C009950,Value-Conscious,61,Medium,2023-12-02,57.0,6.0,7706.37,3,2,1,321,6.0,Recent Customers
C009951,Trendy,42,Medium-High,2023-05-28,168.0,4.0,7677.400000000001,1,1,1,111,3.0,Lost Customers
C009952,Value-Conscious,35,Medium,2023-08-09,112.0,4.0,3325.29,2,1,1,211,4.0,Lost Customers
C009953,Fitness Enthusiast,18,Medium-High,2023-03-29,209.0,6.0,12095.26,1,2,2,122,5.0,At Risk
C009954,Value-Conscious,38,Medium,2023-04-01,53.0,8.0,6718.34,3,3,1,331,7.0,Potential Loyalists
C009955,Premium,30,High,2023-07-11,169.0,11.0,44768.96,1,5,5,155,11.0,Loyal Customers
C009956,Trendy,34,Medium-High,2023-04-06,154.0,8.0,15692.29,1,3,3,133,7.0,Potential Loyalists
C009957,Fitness Enthusiast,48,Medium-High,2023-12-27,270.0,3.0,5141.11,1,1,1,111,3.0,Lost Customers
C009958,Premium,44,High,2023-03-10,404.0,6.0,20100.26,1,2,4,124,7.0,Potential Loyalists
C009959,Trendy,41,Medium-High,2023-04-12,29.0,7.0,9116.210000000001,4,2,2,422,8.0,Potential Loyalists
C009960,Value-Conscious,31,Medium,2023-09-07,112.0,6.0,8484.57,2,2,1,221,5.0,At Risk
C009961,Trendy,39,Medium-High,2023-04-04,11.0,10.0,20316.84,5,4,4,544,13.0,Champions
C009962,Casual Shopper,65,Medium-Low,2023-09-15,201.0,4.0,14470.919999999998,1,1,3,113,5.0,At Risk
C009963,Value-Conscious,49,Medium,2023-02-26,3.0,6.0,5536.16,5,2,1,521,8.0,Potential Loyalists
C009964,Trendy,28,Medium-High,2023-08-19,217.0,10.0,26566.010000000002,1,4,5,145,10.0,Loyal Customers
C009965,Trendy,35,Medium-High,2023-10-18,63.0,12.0,29392.25,3,5,5,355,13.0,Champions
C009966,Fitness Enthusiast,38,Medium-High,2023-04-19,77.0,13.0,24276.72,3,5,5,355,13.0,Champions
C009967,Trendy,33,Medium-High,2023-04-06,21.0,10.0,19911.489999999998,5,4,4,544,13.0,Champions
C009968,Casual Shopper,61,Medium-Low,2023-04-13,46.0,7.0,17323.41,3,2,3,323,8.0,Potential Loyalists
C009969,Casual Shopper,35,Medium-Low,2023-01-31,178.0,7.0,20375.86,1,2,4,124,7.0,Potential Loyalists
C009970,Trendy,38,Medium-High,2023-04-04,29.0,6.0,10120.41,4,2,2,422,8.0,Potential Loyalists
C009971,Value-Conscious,47,Medium,2023-04-09,142.0,12.0,10234.75,1,5,2,152,8.0,Potential Loyalists
C009972,Premium,34,High,2023-05-13,90.0,11.0,33173.03,2,5,5,255,12.0,Loyal Customers
C009973,Fitness Enthusiast,21,Medium-High,2023-07-29,46.0,6.0,11293.61,3,2,2,322,7.0,Potential Loyalists
C009974,Value-Conscious,26,Medium,2023-08-14,1.0,8.0,7925.81,5,3,1,531,9.0,Potential Loyalists
C009975,Premium,26,High,2023-11-17,15.0,11.0,59964.88,5,5,5,555,15.0,Champions
C009976,Casual Shopper,34,Medium-Low,2023-11-16,232.0,6.0,13195.91,1,2,3,123,6.0,At Risk
C009977,Value-Conscious,37,Medium,2023-02-25,289.0,10.0,12941.14,1,4,3,143,8.0,Potential Loyalists
C009978,Fitness Enthusiast,18,Medium-High,2023-11-22,24.0,3.0,5408.51,4,1,1,411,6.0,Recent Customers
C009979,Casual Shopper,53,Medium-Low,2023-03-27,69.0,8.0,16306.32,3,3,3,333,9.0,Potential Loyalists
C009980,Casual Shopper,34,Medium-Low,2023-02-10,10.0,11.0,23713.7,5,5,4,554,14.0,Champions
C009981,Fitness Enthusiast,40,Medium-High,2023-05-31,57.0,17.0,39466.61,3,5,5,355,13.0,Champions
