CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,RFM_Segment
C009546,23,12,50252.41,4,5,5,455,14,Champions
C009547,15,16,40890.16,5,5,5,555,15,Champions
C009548,85,5,14270.189999999999,2,1,3,213,6,At Risk
C009549,149,7,9901.48,1,2,2,122,5,At Risk
C009550,19,8,8022.2699999999995,5,3,1,531,9,Potential Loyalists
C009551,16,11,28512.27,5,5,5,555,15,Champions
C009552,20,8,11150.5,5,3,2,532,10,Loyal Customers
C009553,65,4,9730.27,3,1,2,312,6,Recent Customers
C009554,14,8,25576.77,5,3,5,535,13,Champions
C009555,109,9,17236.38,2,4,3,243,9,Potential Loyalists
C009556,243,10,31204.85,1,4,5,145,10,Loyal Customers
C009557,70,9,14759.3,3,4,3,343,10,Loyal Customers
C009558,193,10,17488.52,1,4,4,144,9,Potential Loyalists
C009559,114,11,23227.27,2,5,4,254,11,Loyal Customers
C009560,104,6,7320.45,2,2,1,221,5,At Risk
C009561,21,6,13056.789999999999,5,2,3,523,10,Loyal Customers
C009562,147,7,15165.93,1,2,3,123,6,At Risk
C009563,28,10,8806.12,4,4,2,442,10,Loyal Customers
C009564,5,11,39388.28,5,5,5,555,15,Champions
C009565,104,9,9908.35,2,4,2,242,8,Potential Loyalists
C009566,180,8,14467.0,1,3,3,133,7,Potential Loyalists
C009567,120,15,23839.65,2,5,4,254,11,Loyal Customers
C009568,91,6,4723.12,2,2,1,221,5,At Risk
C009569,4,6,8748.24,5,2,1,521,8,Potential Loyalists
C009570,266,7,22185.87,1,2,4,124,7,Potential Loyalists
C009571,81,14,33218.35,2,5,5,255,12,Loyal Customers
C009572,136,12,32948.68,2,5,5,255,12,Loyal Customers
C009573,111,4,7834.4,2,1,1,211,4,Lost Customers
C009574,149,7,7959.37,1,2,1,121,4,Lost Customers
C009575,109,9,13546.12,2,4,3,243,9,Potential Loyalists
C009576,42,8,13792.2,4,3,3,433,10,Loyal Customers
C009577,111,7,23773.420000000002,2,2,4,224,8,Potential Loyalists
C009578,62,9,20515.83,3,4,4,344,11,Loyal Customers
C009579,65,8,7271.16,3,3,1,331,7,Potential Loyalists
C009580,103,10,18755.73,2,4,4,244,10,Loyal Customers
C009581,166,10,10443.56,1,4,2,142,7,Potential Loyalists
C009582,78,7,13898.98,3,2,3,323,8,Potential Loyalists
C009583,67,3,3938.21,3,1,1,311,5,Recent Customers
C009584,89,9,17876.739999999998,2,4,4,244,10,Loyal Customers
C009585,148,8,7817.68,1,3,1,131,5,At Risk
C009586,5,6,4618.07,5,2,1,521,8,Potential Loyalists
C009587,39,6,6513.01,4,2,1,421,7,Potential Loyalists
C009588,178,9,18978.11,1,4,4,144,9,Potential Loyalists
C009589,328,8,23017.57,1,3,4,134,8,Potential Loyalists
C009590,94,8,36403.83,2,3,5,235,10,Loyal Customers
C009591,13,6,14315.8,5,2,3,523,10,Loyal Customers
C009592,8,11,26138.68,5,5,5,555,15,Champions
C009593,24,13,26305.17,4,5,5,455,14,Champions
C009594,71,13,15218.99,3,5,3,353,11,Loyal Customers
C009595,19,4,6735.679999999999,5,1,1,511,7,Potential Loyalists
C009596,4,7,23164.07,5,2,4,524,11,Loyal Customers
C009597,93,4,5010.02,2,1,1,211,4,Lost Customers
C009598,21,9,13586.4,5,4,3,543,12,Loyal Customers
C009599,25,9,13670.76,4,4,3,443,11,Loyal Customers
C009600,23,12,43104.67,4,5,5,455,14,Champions
C009601,296,8,10361.36,1,3,2,132,6,At Risk
C009602,226,7,8330.53,1,2,1,121,4,Lost Customers
C009603,58,6,20863.07,3,2,4,324,9,Potential Loyalists
C009604,73,9,12753.49,3,4,3,343,10,Loyal Customers
C009605,78,7,15832.97,3,2,3,323,8,Potential Loyalists
C009606,123,9,23531.31,2,4,4,244,10,Loyal Customers
C009607,50,12,43418.56,3,5,5,355,13,Champions
C009608,33,11,22294.77,4,5,4,454,13,Champions
C009609,46,8,23889.27,3,3,4,334,10,Loyal Customers
C009610,56,9,26373.26,3,4,5,345,12,Loyal Customers
C009611,58,9,21539.6,3,4,4,344,11,Loyal Customers
C009612,17,9,21513.26,5,4,4,544,13,Champions
C009613,36,4,11949.38,4,1,2,412,7,Potential Loyalists
C009614,1,10,33856.520000000004,5,4,5,545,14,Champions
C009615,122,10,34661.87,2,4,5,245,11,Loyal Customers
C009616,209,5,24622.25,1,1,5,115,7,Potential Loyalists
C009617,205,5,10699.22,1,1,2,112,4,Lost Customers
C009618,124,6,6781.37,2,2,1,221,5,At Risk
C009619,14,5,8054.530000000001,5,1,1,511,7,Potential Loyalists
C009620,19,8,11024.31,5,3,2,532,10,Loyal Customers
C009621,133,10,13742.06,2,4,3,243,9,Potential Loyalists
C009622,27,20,41867.8,4,5,5,455,14,Champions
C009623,81,5,9732.34,2,1,2,212,5,At Risk
C009624,127,7,7887.62,2,2,1,221,5,At Risk
C009625,12,7,25641.13,5,2,5,525,12,Loyal Customers
C009626,45,13,27048.58,4,5,5,455,14,Champions
C009627,377,4,10900.949999999999,1,1,2,112,4,Lost Customers
C009628,6,11,23470.03,5,5,4,554,14,Champions
C009629,127,7,21220.81,2,2,4,224,8,Potential Loyalists
C009630,142,1,2464.32,1,1,1,111,3,Lost Customers
C009631,61,10,8887.79,3,4,2,342,9,Potential Loyalists
C009632,192,4,6730.76,1,1,1,111,3,Lost Customers
C009633,41,9,33541.38,4,4,5,445,13,Champions
C009634,9,10,13392.789999999999,5,4,3,543,12,Loyal Customers
C009635,22,6,21784.84,4,2,4,424,10,Loyal Customers
C009636,48,7,8546.279999999999,3,2,1,321,6,Recent Customers
C009637,38,11,7568.52,4,5,1,451,10,Loyal Customers
C009638,31,9,18057.97,4,4,4,444,12,Loyal Customers
C009639,223,4,4401.26,1,1,1,111,3,Lost Customers
C009640,107,7,9483.789999999999,2,2,2,222,6,At Risk
C009641,158,8,6061.59,1,3,1,131,5,At Risk
C009642,223,9,21092.46,1,4,4,144,9,Potential Loyalists
C009643,14,15,31869.21,5,5,5,555,15,Champions
C009644,107,5,8790.130000000001,2,1,2,212,5,At Risk
C009645,83,9,12115.550000000001,2,4,2,242,8,Potential Loyalists
C009646,3,8,9508.4,5,3,2,532,10,Loyal Customers
C009647,2,4,2819.54,5,1,1,511,7,Potential Loyalists
C009648,97,8,21264.57,2,3,4,234,9,Potential Loyalists
C009649,139,7,27129.260000000002,2,2,5,225,9,Potential Loyalists
C009650,96,5,4500.01,2,1,1,211,4,Lost Customers
C009651,77,7,11308.720000000001,3,2,2,322,7,Potential Loyalists
C009652,2,6,13002.739999999998,5,2,3,523,10,Loyal Customers
C009653,33,9,18411.66,4,4,4,444,12,Loyal Customers
C009654,10,8,17297.4,5,3,3,533,11,Loyal Customers
C009655,28,14,28369.59,4,5,5,455,14,Champions
C009656,76,10,27507.559999999998,3,4,5,345,12,Loyal Customers
C009657,89,12,18407.59,2,5,4,254,11,Loyal Customers
C009658,155,5,9239.529999999999,1,1,2,112,4,Lost Customers
C009659,32,11,41473.76,4,5,5,455,14,Champions
C009660,37,9,24683.12,4,4,5,445,13,Champions
C009661,7,7,16671.01,5,2,3,523,10,Loyal Customers
C009662,118,8,8760.5,2,3,1,231,6,At Risk
C009663,73,7,11498.119999999999,3,2,2,322,7,Potential Loyalists
C009664,136,10,17867.79,2,4,4,244,10,Loyal Customers
C009665,184,12,16968.38,1,5,3,153,9,Potential Loyalists
C009666,155,10,19720.56,1,4,4,144,9,Potential Loyalists
C009667,90,10,14355.2,2,4,3,243,9,Potential Loyalists
C009668,104,8,14165.33,2,3,3,233,8,Potential Loyalists
C009669,17,11,11154.58,5,5,2,552,12,Loyal Customers
C009670,73,6,11196.96,3,2,2,322,7,Potential Loyalists
C009671,120,8,9522.81,2,3,2,232,7,Potential Loyalists
C009672,24,9,31158.63,4,4,5,445,13,Champions
C009673,258,7,6164.35,1,2,1,121,4,Lost Customers
C009674,84,6,18743.600000000002,2,2,4,224,8,Potential Loyalists
C009675,14,12,31562.68,5,5,5,555,15,Champions
C009676,94,11,13915.82,2,5,3,253,10,Loyal Customers
C009677,3,10,33873.56,5,4,5,545,14,Champions
C009678,4,13,31056.730000000003,5,5,5,555,15,Champions
C009679,133,8,26609.92,2,3,5,235,10,Loyal Customers
C009680,12,4,5824.610000000001,5,1,1,511,7,Potential Loyalists
C009681,69,13,28390.07,3,5,5,355,13,Champions
C009682,194,5,7603.72,1,1,1,111,3,Lost Customers
C009683,20,9,17408.11,5,4,3,543,12,Loyal Customers
C009684,71,5,12670.119999999999,3,1,2,312,6,Recent Customers
C009685,101,10,20865.44,2,4,4,244,10,Loyal Customers
C009686,170,5,4900.5599999999995,1,1,1,111,3,Lost Customers
C009687,27,13,27879.47,4,5,5,455,14,Champions
C009688,157,9,11729.54,1,4,2,142,7,Potential Loyalists
C009689,1,7,12096.07,5,2,2,522,9,Potential Loyalists
C009690,2,12,46430.39,5,5,5,555,15,Champions
C009691,131,4,5910.5,2,1,1,211,4,Lost Customers
C009692,26,10,24973.87,4,4,5,445,13,Champions
C009693,126,13,40196.16,2,5,5,255,12,Loyal Customers
C009694,139,5,18952.87,2,1,4,214,7,Potential Loyalists
C009695,82,5,6067.77,2,1,1,211,4,Lost Customers
C009696,52,9,8262.71,3,4,1,341,8,Potential Loyalists
C009697,133,9,12703.1,2,4,3,243,9,Potential Loyalists
C009698,82,10,28565.96,2,4,5,245,11,Loyal Customers
C009699,9,6,9022.59,5,2,2,522,9,Potential Loyalists
C009700,23,10,20159.51,4,4,4,444,12,Loyal Customers
C009701,40,11,32554.559999999998,4,5,5,455,14,Champions
C009702,16,4,9614.42,5,1,2,512,8,Potential Loyalists
C009703,33,8,5025.45,4,3,1,431,8,Potential Loyalists
C009704,117,2,3364.1,2,1,1,211,4,Lost Customers
C009705,107,6,14176.84,2,2,3,223,7,Potential Loyalists
C009706,3,9,27040.16,5,4,5,545,14,Champions
C009707,60,9,7995.83,3,4,1,341,8,Potential Loyalists
C009708,35,13,29032.69,4,5,5,455,14,Champions
C009709,51,6,10040.48,3,2,2,322,7,Potential Loyalists
C009710,100,9,10685.0,2,4,2,242,8,Potential Loyalists
C009711,20,6,10441.08,5,2,2,522,9,Potential Loyalists
C009712,34,13,20530.13,4,5,4,454,13,Champions
C009713,169,7,12208.21,1,2,2,122,5,At Risk
C009714,134,7,6513.75,2,2,1,221,5,At Risk
C009715,166,11,31010.690000000002,1,5,5,155,11,Loyal Customers
C009716,363,5,8409.85,1,1,1,111,3,Lost Customers
C009717,43,8,11719.68,4,3,2,432,9,Potential Loyalists
C009718,50,8,14455.4,3,3,3,333,9,Potential Loyalists
C009719,34,8,20895.75,4,3,4,434,11,Loyal Customers
C009720,21,4,3792.58,5,1,1,511,7,Potential Loyalists
C009721,41,6,4984.23,4,2,1,421,7,Potential Loyalists
C009722,10,11,13337.26,5,5,3,553,13,Champions
C009723,24,11,24542.33,4,5,5,455,14,Champions
C009724,73,6,4651.15,3,2,1,321,6,Recent Customers
C009725,52,10,25296.73,3,4,5,345,12,Loyal Customers
C009726,32,7,15317.46,4,2,3,423,9,Potential Loyalists
C009727,12,10,9611.619999999999,5,4,2,542,11,Loyal Customers
C009728,44,7,9920.31,4,2,2,422,8,Potential Loyalists
C009729,49,10,17231.89,3,4,3,343,10,Loyal Customers
C009730,11,12,20496.41,5,5,4,554,14,Champions
C009731,217,6,17829.62,1,2,4,124,7,Potential Loyalists
C009732,55,13,34905.65,3,5,5,355,13,Champions
C009733,11,9,19020.33,5,4,4,544,13,Champions
C009734,25,9,13295.3,4,4,3,443,11,Loyal Customers
C009735,29,13,18319.76,4,5,4,454,13,Champions
C009736,44,9,9414.48,4,4,2,442,10,Loyal Customers
C009737,133,7,19462.45,2,2,4,224,8,Potential Loyalists
C009738,19,7,11877.529999999999,5,2,2,522,9,Potential Loyalists
C009739,136,8,14662.55,2,3,3,233,8,Potential Loyalists
C009740,1,10,29800.2,5,4,5,545,14,Champions
C009741,31,8,8307.8,4,3,1,431,8,Potential Loyalists
C009742,60,5,4001.18,3,1,1,311,5,Recent Customers
C009743,36,4,4842.110000000001,4,1,1,411,6,Recent Customers
C009744,49,9,12114.529999999999,3,4,2,342,9,Potential Loyalists
C009745,13,8,19466.1,5,3,4,534,12,Loyal Customers
C009746,23,4,9674.93,4,1,2,412,7,Potential Loyalists
C009747,102,7,8429.07,2,2,1,221,5,At Risk
C009748,36,10,9317.63,4,4,2,442,10,Loyal Customers
C009749,58,7,27304.870000000003,3,2,5,325,10,Loyal Customers
C009750,3,13,73871.56,5,5,5,555,15,Champions
C009751,12,10,34192.21,5,4,5,545,14,Champions
C009752,17,7,10564.58,5,2,2,522,9,Potential Loyalists
C009753,67,10,14819.18,3,4,3,343,10,Loyal Customers
C009754,41,11,10280.24,4,5,2,452,11,Loyal Customers
C009755,21,9,12663.82,5,4,2,542,11,Loyal Customers
C009756,23,12,38148.15,4,5,5,455,14,Champions
C009757,60,9,24432.08,3,4,5,345,12,Loyal Customers
C009758,21,5,3776.46,5,1,1,511,7,Potential Loyalists
C009759,10,8,18755.18,5,3,4,534,12,Loyal Customers
C009760,30,8,16600.1,4,3,3,433,10,Loyal Customers
C009761,48,6,10456.85,3,2,2,322,7,Potential Loyalists
C009762,51,5,6811.09,3,1,1,311,5,Recent Customers
C009763,163,5,5537.2,1,1,1,111,3,Lost Customers
C009764,48,10,9073.89,3,4,2,342,9,Potential Loyalists
C009765,15,5,10198.68,5,1,2,512,8,Potential Loyalists
C009766,13,11,23991.06,5,5,4,554,14,Champions
C009767,115,12,21504.81,2,5,4,254,11,Loyal Customers
C009768,86,10,15277.58,2,4,3,243,9,Potential Loyalists
C009769,132,5,7473.7,2,1,1,211,4,Lost Customers
C009770,42,8,28986.940000000002,4,3,5,435,12,Loyal Customers
C009771,19,8,33890.47,5,3,5,535,13,Champions
C009772,169,7,8090.61,1,2,1,121,4,Lost Customers
C009773,189,7,15306.31,1,2,3,123,6,At Risk
C009774,193,9,7962.14,1,4,1,141,6,At Risk
C009775,43,12,20151.62,4,5,4,454,13,Champions
C009776,24,12,29897.0,4,5,5,455,14,Champions
C009777,28,9,12722.99,4,4,3,443,11,Loyal Customers
C009778,122,14,27859.63,2,5,5,255,12,Loyal Customers
C009779,147,13,39695.58,1,5,5,155,11,Loyal Customers
C009780,25,9,7291.59,4,4,1,441,9,Potential Loyalists
C009781,81,9,21947.55,2,4,4,244,10,Loyal Customers
C009782,7,8,16813.18,5,3,3,533,11,Loyal Customers
C009783,76,9,12748.05,3,4,3,343,10,Loyal Customers
C009784,191,3,2115.62,1,1,1,111,3,Lost Customers
C009785,42,13,31692.149999999998,4,5,5,455,14,Champions
C009786,69,9,8921.39,3,4,2,342,9,Potential Loyalists
C009787,10,4,9021.36,5,1,2,512,8,Potential Loyalists
C009788,43,6,26992.85,4,2,5,425,11,Loyal Customers
C009789,117,8,11659.92,2,3,2,232,7,Potential Loyalists
C009790,257,4,16694.5,1,1,3,113,5,At Risk
C009791,84,9,10898.08,2,4,2,242,8,Potential Loyalists
C009792,80,7,9761.22,3,2,2,322,7,Potential Loyalists
C009793,31,6,7868.9400000000005,4,2,1,421,7,Potential Loyalists
C009794,197,7,8875.5,1,2,2,122,5,At Risk
C009795,72,11,23261.45,3,5,4,354,12,Loyal Customers
C009796,107,5,13693.95,2,1,3,213,6,At Risk
C009797,98,6,11328.9,2,2,2,222,6,At Risk
C009798,95,7,9341.7,2,2,2,222,6,At Risk
C009799,18,6,8849.32,5,2,2,522,9,Potential Loyalists
C009800,21,10,25625.65,5,4,5,545,14,Champions
C009801,3,11,12055.14,5,5,2,552,12,Loyal Customers
C009802,57,8,5745.97,3,3,1,331,7,Potential Loyalists
C009803,77,7,6107.76,3,2,1,321,6,Recent Customers
C009804,268,8,19728.61,1,3,4,134,8,Potential Loyalists
C009805,54,5,15126.26,3,1,3,313,7,Potential Loyalists
C009806,178,4,6751.2699999999995,1,1,1,111,3,Lost Customers
C009807,53,5,19034.89,3,1,4,314,8,Potential Loyalists
C009808,71,11,45549.590000000004,3,5,5,355,13,Champions
C009809,5,7,8968.19,5,2,2,522,9,Potential Loyalists
C009810,45,10,24176.34,4,4,4,444,12,Loyal Customers
C009811,39,7,13734.92,4,2,3,423,9,Potential Loyalists
C009812,7,11,22366.63,5,5,4,554,14,Champions
C009813,43,14,41470.78,4,5,5,455,14,Champions
C009814,506,2,4465.9,1,1,1,111,3,Lost Customers
C009815,9,7,16811.99,5,2,3,523,10,Loyal Customers
C009816,26,10,19897.0,4,4,4,444,12,Loyal Customers
C009817,81,6,6142.549999999999,2,2,1,221,5,At Risk
C009818,57,11,17450.66,3,5,4,354,12,Loyal Customers
C009819,65,8,23315.19,3,3,4,334,10,Loyal Customers
C009820,213,4,7651.39,1,1,1,111,3,Lost Customers
C009821,90,6,9111.27,2,2,2,222,6,At Risk
C009822,3,10,9758.1,5,4,2,542,11,Loyal Customers
C009823,53,7,16421.16,3,2,3,323,8,Potential Loyalists
C009824,33,5,9732.6,4,1,2,412,7,Potential Loyalists
C009825,129,7,5070.75,2,2,1,221,5,At Risk
C009826,79,7,8227.15,3,2,1,321,6,Recent Customers
C009827,2,12,9669.5,5,5,2,552,12,Loyal Customers
C009828,58,6,6965.49,3,2,1,321,6,Recent Customers
C009829,95,8,23783.48,2,3,4,234,9,Potential Loyalists
C009830,77,11,38811.94,3,5,5,355,13,Champions
C009831,3,6,13834.2,5,2,3,523,10,Loyal Customers
C009832,147,11,27162.37,1,5,5,155,11,Loyal Customers
C009833,58,9,7086.33,3,4,1,341,8,Potential Loyalists
C009834,271,7,13991.94,1,2,3,123,6,At Risk
C009835,17,8,25635.6,5,3,5,535,13,Champions
C009836,114,10,43576.68,2,4,5,245,11,Loyal Customers
C009837,75,7,25975.379999999997,3,2,5,325,10,Loyal Customers
C009838,16,5,12699.689999999999,5,1,3,513,9,Potential Loyalists
C009839,43,7,11673.63,4,2,2,422,8,Potential Loyalists
C009840,80,8,9157.17,3,3,2,332,8,Potential Loyalists
C009841,194,7,16052.199999999999,1,2,3,123,6,At Risk
C009842,251,8,24852.9,1,3,5,135,9,Potential Loyalists
C009843,7,7,15082.900000000001,5,2,3,523,10,Loyal Customers
C009844,104,2,1560.02,2,1,1,211,4,Lost Customers
C009845,1,9,13089.52,5,4,3,543,12,Loyal Customers
C009846,310,3,3918.52,1,1,1,111,3,Lost Customers
C009847,1,11,18633.1,5,5,4,554,14,Champions
C009848,16,9,9385.5,5,4,2,542,11,Loyal Customers
C009849,3,9,16543.08,5,4,3,543,12,Loyal Customers
C009850,3,9,21104.58,5,4,4,544,13,Champions
C009851,19,7,22314.34,5,2,4,524,11,Loyal Customers
C009852,20,8,25639.280000000002,5,3,5,535,13,Champions
C009853,9,7,10999.43,5,2,2,522,9,Potential Loyalists
C009854,37,12,26076.53,4,5,5,455,14,Champions
C009855,86,11,19372.510000000002,2,5,4,254,11,Loyal Customers
C009856,58,9,38631.11,3,4,5,345,12,Loyal Customers
C009857,27,10,18793.69,4,4,4,444,12,Loyal Customers
C009858,139,9,26134.27,2,4,5,245,11,Loyal Customers
C009859,46,10,24587.78,3,4,5,345,12,Loyal Customers
C009860,42,5,4808.360000000001,4,1,1,411,6,Recent Customers
C009861,21,10,21672.09,5,4,4,544,13,Champions
C009862,45,6,18510.97,4,2,4,424,10,Loyal Customers
C009863,31,10,16601.69,4,4,3,443,11,Loyal Customers
C009864,44,7,6328.72,4,2,1,421,7,Potential Loyalists
C009865,77,9,29283.230000000003,3,4,5,345,12,Loyal Customers
C009866,152,9,25248.4,1,4,5,145,10,Loyal Customers
C009867,52,11,27104.420000000002,3,5,5,355,13,Champions
C009868,257,4,8749.14,1,1,1,111,3,Lost Customers
C009869,164,8,14156.11,1,3,3,133,7,Potential Loyalists
C009870,41,8,9108.93,4,3,2,432,9,Potential Loyalists
C009871,64,8,37526.5,3,3,5,335,11,Loyal Customers
C009872,45,8,18938.21,4,3,4,434,11,Loyal Customers
C009873,58,8,9259.65,3,3,2,332,8,Potential Loyalists
C009874,61,13,19065.98,3,5,4,354,12,Loyal Customers
C009875,134,7,25020.940000000002,2,2,5,225,9,Potential Loyalists
C009876,159,10,36334.9,1,4,5,145,10,Loyal Customers
C009877,41,7,14980.01,4,2,3,423,9,Potential Loyalists
C009878,26,12,12486.64,4,5,2,452,11,Loyal Customers
C009879,80,7,13227.7,3,2,3,323,8,Potential Loyalists
C009880,6,5,7266.4,5,1,1,511,7,Potential Loyalists
C009881,16,7,6366.96,5,2,1,521,8,Potential Loyalists
C009882,51,4,9888.94,3,1,2,312,6,Recent Customers
C009883,33,5,7625.55,4,1,1,411,6,Recent Customers
C009884,3,7,7475.18,5,2,1,521,8,Potential Loyalists
C009885,274,5,7595.93,1,1,1,111,3,Lost Customers
C009886,35,6,9949.460000000001,4,2,2,422,8,Potential Loyalists
C009887,4,7,22052.35,5,2,4,524,11,Loyal Customers
C009888,26,10,21707.98,4,4,4,444,12,Loyal Customers
C009889,321,5,13445.77,1,1,3,113,5,At Risk
C009890,36,8,5811.8,4,3,1,431,8,Potential Loyalists
C009891,62,5,12953.14,3,1,3,313,7,Potential Loyalists
C009892,18,10,17717.58,5,4,4,544,13,Champions
C009893,150,4,9670.54,1,1,2,112,4,Lost Customers
C009894,94,8,11132.03,2,3,2,232,7,Potential Loyalists
C009895,211,9,25233.55,1,4,5,145,10,Loyal Customers
C009896,38,3,3555.18,4,1,1,411,6,Recent Customers
C009897,32,9,34008.23,4,4,5,445,13,Champions
C009898,82,9,8910.4,2,4,2,242,8,Potential Loyalists
C009899,35,5,4340.98,4,1,1,411,6,Recent Customers
C009900,165,9,11485.89,1,4,2,142,7,Potential Loyalists
C009901,201,8,13939.5,1,3,3,133,7,Potential Loyalists
C009902,118,6,11228.92,2,2,2,222,6,At Risk
C009903,49,6,9350.02,3,2,2,322,7,Potential Loyalists
C009904,103,4,3934.2,2,1,1,211,4,Lost Customers
C009905,12,16,13669.43,5,5,3,553,13,Champions
C009906,343,5,9119.150000000001,1,1,2,112,4,Lost Customers
C009907,85,8,29987.92,2,3,5,235,10,Loyal Customers
C009908,50,7,14572.619999999999,3,2,3,323,8,Potential Loyalists
C009909,259,5,9200.630000000001,1,1,2,112,4,Lost Customers
C009910,26,9,24013.74,4,4,4,444,12,Loyal Customers
C009911,16,17,32149.48,5,5,5,555,15,Champions
C009912,95,9,7520.74,2,4,1,241,7,Potential Loyalists
C009913,417,3,1973.05,1,1,1,111,3,Lost Customers
C009914,1,13,38214.68,5,5,5,555,15,Champions
C009915,21,11,14425.9,5,5,3,553,13,Champions
C009916,238,4,4416.299999999999,1,1,1,111,3,Lost Customers
C009917,36,8,12264.74,4,3,2,432,9,Potential Loyalists
C009918,54,6,10947.93,3,2,2,322,7,Potential Loyalists
C009919,77,12,13705.58,3,5,3,353,11,Loyal Customers
C009920,100,4,4886.68,2,1,1,211,4,Lost Customers
C009921,276,6,13284.47,1,2,3,123,6,At Risk
C009922,22,8,15618.89,4,3,3,433,10,Loyal Customers
C009923,27,13,24378.49,4,5,5,455,14,Champions
C009924,39,6,11919.67,4,2,2,422,8,Potential Loyalists
C009925,8,11,15622.35,5,5,3,553,13,Champions
C009926,210,8,17588.16,1,3,4,134,8,Potential Loyalists
C009927,136,11,38323.23,2,5,5,255,12,Loyal Customers
C009928,13,10,45415.91,5,4,5,545,14,Champions
C009929,106,10,18842.44,2,4,4,244,10,Loyal Customers
C009930,275,4,8380.15,1,1,1,111,3,Lost Customers
C009931,157,7,10381.89,1,2,2,122,5,At Risk
C009932,137,9,15619.53,2,4,3,243,9,Potential Loyalists
C009933,58,11,44776.05,3,5,5,355,13,Champions
C009934,40,6,7989.12,4,2,1,421,7,Potential Loyalists
C009935,93,8,16235.48,2,3,3,233,8,Potential Loyalists
C009936,111,8,15887.720000000001,2,3,3,233,8,Potential Loyalists
C009937,33,10,41453.03,4,4,5,445,13,Champions
C009938,25,10,24481.47,4,4,5,445,13,Champions
C009939,31,16,28084.170000000002,4,5,5,455,14,Champions
C009940,5,9,21386.79,5,4,4,544,13,Champions
C009941,15,8,15567.130000000001,5,3,3,533,11,Loyal Customers
C009942,17,6,9676.33,5,2,2,522,9,Potential Loyalists
C009943,113,3,6809.73,2,1,1,211,4,Lost Customers
C009944,68,5,16709.52,3,1,3,313,7,Potential Loyalists
C009945,73,12,25721.41,3,5,5,355,13,Champions
C009946,162,9,37652.36,1,4,5,145,10,Loyal Customers
C009947,24,3,2429.75,4,1,1,411,6,Recent Customers
C009948,20,11,23485.43,5,5,4,554,14,Champions
C009949,63,11,16644.88,3,5,3,353,11,Loyal Customers
C009950,57,6,7706.37,3,2,1,321,6,Recent Customers
C009951,168,4,7677.400000000001,1,1,1,111,3,Lost Customers
C009952,112,4,3325.29,2,1,1,211,4,Lost Customers
C009953,209,6,12095.26,1,2,2,122,5,At Risk
C009954,53,8,6718.34,3,3,1,331,7,Potential Loyalists
C009955,169,11,44768.96,1,5,5,155,11,Loyal Customers
C009956,154,8,15692.29,1,3,3,133,7,Potential Loyalists
C009957,270,3,5141.11,1,1,1,111,3,Lost Customers
C009958,404,6,20100.26,1,2,4,124,7,Potential Loyalists
C009959,29,7,9116.210000000001,4,2,2,422,8,Potential Loyalists
C009960,112,6,8484.57,2,2,1,221,5,At Risk
C009961,11,10,20316.84,5,4,4,544,13,Champions
C009962,201,4,14470.919999999998,1,1,3,113,5,At Risk
C009963,3,6,5536.16,5,2,1,521,8,Potential Loyalists
C009964,217,10,26566.010000000002,1,4,5,145,10,Loyal Customers
C009965,63,12,29392.25,3,5,5,355,13,Champions
