CustomerID,TotalRevenue,TotalPurchases,FirstPurchase,LastPurchase,CustomerTenure,AvgOrderValue,RFM_Segment
C011299,21012.27,10,2023-04-18,2024-09-03,504,2101.227,Loyal Customers
C011300,33671.98,10,2023-02-19,2024-11-16,636,3367.1980000000003,Loyal Customers
C011301,20568.85,6,2023-03-09,2024-05-08,426,3428.1416666666664,Potential Loyalists
C011302,13894.57,4,2023-03-06,2024-05-15,436,3473.6425,At Risk
C011303,16960.08,18,2023-01-09,2024-12-20,711,942.2266666666668,Champions
C011304,18264.53,10,2023-04-16,2024-12-03,597,1826.453,Loyal Customers
C011305,9499.56,4,2023-02-26,2024-08-03,524,2374.89,Lost Customers
C011306,19058.120000000003,7,2023-02-28,2024-12-26,667,2722.588571428572,Loyal Customers
C011307,14076.97,11,2023-03-09,2024-11-18,620,1279.7245454545455,Loyal Customers
C011308,54780.0,12,2023-02-04,2024-12-30,695,4565.0,Champions
C011309,5285.2,3,2023-06-07,2023-07-30,53,1761.7333333333333,Lost Customers
C011310,4321.26,5,2023-03-02,2024-07-02,488,864.2520000000001,Lost Customers
C011311,17675.12,9,2023-05-05,2024-09-30,514,1963.902222222222,Loyal Customers
C011312,11696.2,6,2023-03-11,2024-11-14,614,1949.3666666666668,Potential Loyalists
C011313,19795.15,10,2023-03-27,2024-10-16,569,1979.515,Loyal Customers
C011314,23260.72,12,2023-05-01,2024-09-24,512,1938.3933333333334,Loyal Customers
C011315,15967.400000000001,5,2023-02-06,2024-12-25,688,3193.4800000000005,Potential Loyalists
C011316,14000.12,6,2023-02-17,2024-09-13,574,2333.3533333333335,Potential Loyalists
C011317,15225.91,6,2023-10-14,2024-08-09,300,2537.6516666666666,At Risk
C011318,12877.58,6,2023-01-17,2024-04-13,452,2146.2633333333333,At Risk
C011319,21438.77,9,2023-05-17,2024-12-09,572,2382.0855555555554,Loyal Customers
C011320,13699.36,5,2023-07-04,2024-11-21,506,2739.8720000000003,Potential Loyalists
C011321,14177.59,6,2023-02-17,2024-11-13,635,2362.931666666667,Potential Loyalists
C011322,18096.6,10,2023-01-09,2024-09-25,625,1809.6599999999999,Loyal Customers
C011323,29386.399999999998,12,2023-01-09,2024-07-05,543,2448.8666666666663,Loyal Customers
C011324,4255.7,3,2023-03-15,2024-10-31,596,1418.5666666666666,Recent Customers
C011325,9900.6,10,2023-01-31,2024-04-15,440,990.0600000000001,Potential Loyalists
C011326,27981.72,8,2023-01-22,2024-11-22,670,3497.715,Loyal Customers
C011327,22474.54,13,2023-02-17,2024-12-27,679,1728.8107692307692,Champions
C011328,16178.14,7,2023-11-10,2024-12-22,408,2311.162857142857,Loyal Customers
C011329,8725.779999999999,6,2023-08-29,2024-11-25,454,1454.2966666666664,Potential Loyalists
C011330,15832.85,10,2023-01-04,2024-09-30,635,1583.285,Potential Loyalists
C011331,8383.6,8,2023-04-11,2024-06-09,425,1047.95,At Risk
C011332,8245.96,9,2023-01-10,2024-10-22,651,916.2177777777777,Potential Loyalists
C011333,34289.69,7,2023-06-07,2024-12-12,554,4898.527142857143,Champions
C011334,8711.9,6,2023-05-29,2024-12-01,552,1451.9833333333333,Potential Loyalists
C011335,10165.87,8,2023-02-07,2024-12-11,673,1270.73375,Loyal Customers
C011336,15457.17,12,2023-06-10,2024-11-15,524,1288.0975,Loyal Customers
C011337,10349.89,8,2023-01-15,2024-11-05,660,1293.73625,Potential Loyalists
C011338,17978.82,9,2023-03-12,2024-12-04,633,1997.6466666666665,Loyal Customers
C011339,8833.32,9,2023-03-15,2024-08-28,532,981.48,Potential Loyalists
C011340,9766.94,5,2023-01-06,2024-08-10,582,1953.3880000000001,Lost Customers
C011341,4091.98,4,2023-05-08,2024-09-02,483,1022.995,Lost Customers
C011342,17895.03,8,2023-05-11,2024-08-31,478,2236.87875,Potential Loyalists
C011343,4515.030000000001,5,2023-01-01,2024-11-20,689,903.0060000000001,Recent Customers
C011344,6972.26,6,2023-07-18,2024-11-11,482,1162.0433333333333,Recent Customers
C011345,5700.17,7,2023-02-07,2024-08-14,554,814.3100000000001,At Risk
C011346,36500.02,9,2023-01-20,2024-07-15,542,4055.5577777777776,Loyal Customers
C011347,11224.69,10,2023-01-02,2024-09-06,613,1122.469,Potential Loyalists
C011348,6480.7699999999995,9,2023-02-12,2024-10-01,597,720.0855555555555,Potential Loyalists
C011349,10590.34,6,2023-05-08,2024-09-26,507,1765.0566666666666,At Risk
C011350,8661.78,7,2023-03-12,2024-09-16,554,1237.3971428571429,At Risk
C011351,26927.83,10,2023-03-31,2024-11-05,585,2692.7830000000004,Loyal Customers
C011352,15075.900000000001,6,2023-01-24,2024-09-28,613,2512.65,Potential Loyalists
C011353,8403.72,5,2023-04-18,2024-08-26,496,1680.744,Lost Customers
C011354,12103.67,6,2023-03-30,2024-12-15,626,2017.2783333333334,Potential Loyalists
C011355,5153.47,3,2023-04-23,2024-10-16,542,1717.8233333333335,Recent Customers
C011356,9449.02,4,2023-06-27,2024-08-08,408,2362.255,Lost Customers
C011357,14393.19,13,2023-06-16,2024-12-25,558,1107.1684615384615,Champions
C011358,6977.75,5,2023-08-04,2024-06-08,309,1395.55,Lost Customers
C011359,16292.49,7,2023-04-30,2024-09-14,503,2327.4985714285713,Potential Loyalists
C011360,24337.829999999998,6,2023-02-06,2024-10-27,629,4056.305,Loyal Customers
C011361,32940.35,12,2023-01-22,2024-10-29,646,2745.0291666666667,Champions
C011362,25641.88,7,2023-03-01,2024-11-28,638,3663.1257142857144,Loyal Customers
C011363,3094.2200000000003,5,2023-01-27,2024-12-23,696,618.844,Potential Loyalists
C011364,20645.67,11,2023-05-16,2024-10-20,523,1876.8790909090908,Loyal Customers
C011365,11062.92,5,2023-10-08,2024-12-29,448,2212.584,Potential Loyalists
C011366,9782.34,8,2023-08-04,2024-10-17,440,1222.7925,Potential Loyalists
C011367,9158.37,9,2023-01-04,2024-10-04,639,1017.5966666666668,Potential Loyalists
C011368,21011.59,8,2023-03-17,2024-12-29,653,2626.44875,Loyal Customers
C011369,6708.01,7,2023-02-22,2024-09-11,567,958.2871428571428,At Risk
C011370,43847.32,10,2023-03-11,2024-08-30,538,4384.732,Loyal Customers
C011371,14569.85,7,2023-01-30,2024-10-04,613,2081.407142857143,Potential Loyalists
C011372,18740.52,8,2023-07-18,2024-10-28,468,2342.565,Loyal Customers
C011373,7185.74,7,2023-02-19,2024-12-02,652,1026.5342857142857,Potential Loyalists
C011374,17055.25,9,2023-02-24,2024-12-20,665,1895.0277777777778,Loyal Customers
C011375,7204.41,10,2023-04-02,2024-12-22,630,720.441,Loyal Customers
C011376,22065.86,12,2023-01-08,2024-12-28,720,1838.8216666666667,Champions
C011377,2330.58,4,2023-03-10,2023-07-30,142,582.645,Lost Customers
C011378,40521.47,10,2023-01-05,2024-02-12,403,4052.147,Loyal Customers
C011379,12176.470000000001,8,2023-03-15,2024-12-01,627,1522.0587500000001,Potential Loyalists
C011380,5117.9400000000005,6,2023-08-27,2024-09-21,391,852.9900000000001,At Risk
C011381,17661.95,10,2023-01-06,2024-12-16,710,1766.1950000000002,Champions
C011382,20774.22,11,2023-01-05,2024-10-01,635,1888.5654545454547,Loyal Customers
C011383,15748.95,8,2023-04-24,2024-06-10,413,1968.61875,Potential Loyalists
C011384,16067.52,13,2023-02-15,2024-10-22,615,1235.9630769230769,Loyal Customers
C011385,8315.56,4,2023-06-26,2024-09-28,460,2078.89,Lost Customers
C011386,23984.010000000002,8,2023-01-07,2024-12-22,715,2998.0012500000003,Loyal Customers
C011387,35381.8,15,2023-03-16,2024-12-25,650,2358.786666666667,Champions
C011388,22397.78,11,2023-05-16,2024-10-19,522,2036.161818181818,Loyal Customers
C011389,19180.4,13,2023-04-16,2024-10-29,562,1475.4153846153847,Loyal Customers
C011390,20548.44,7,2023-05-18,2024-12-04,566,2935.4914285714285,Loyal Customers
C011391,14425.23,3,2023-08-14,2024-06-24,315,4808.41,At Risk
C011392,8367.599999999999,7,2023-05-29,2024-09-16,476,1195.3714285714284,At Risk
C011393,22181.83,10,2023-05-01,2024-12-08,587,2218.183,Loyal Customers
C011394,9954.8,7,2023-05-14,2024-11-19,555,1422.1142857142856,Potential Loyalists
C011395,8881.35,10,2023-01-01,2024-10-02,640,888.135,Potential Loyalists
C011396,15737.57,15,2023-07-12,2024-11-18,495,1049.1713333333332,Loyal Customers
C011397,12869.88,7,2023-06-28,2024-10-18,478,1838.5542857142857,Potential Loyalists
C011398,15462.14,6,2023-09-21,2024-11-11,417,2577.023333333333,Potential Loyalists
C011399,24438.04,11,2023-03-21,2024-12-10,630,2221.64,Champions
C011400,24645.29,8,2023-01-08,2024-10-22,653,3080.66125,Loyal Customers
C011401,20938.38,9,2023-05-06,2024-11-24,568,2326.4866666666667,Loyal Customers
C011402,11246.73,10,2023-03-08,2024-12-27,660,1124.673,Loyal Customers
C011403,2345.35,4,2023-07-14,2024-08-31,414,586.3375,Lost Customers
C011404,35727.86,13,2023-02-22,2024-09-29,585,2748.296923076923,Loyal Customers
C011405,12722.24,13,2023-01-03,2024-06-29,543,978.6338461538461,Potential Loyalists
C011406,14818.44,5,2023-08-14,2024-10-01,414,2963.688,At Risk
C011407,19267.18,7,2023-07-14,2024-12-10,515,2752.4542857142856,Loyal Customers
C011408,38284.23,11,2023-03-08,2024-11-10,613,3480.384545454546,Champions
C011409,29418.649999999998,8,2023-02-04,2024-08-13,556,3677.3312499999997,Potential Loyalists
C011410,10135.650000000001,4,2023-01-29,2024-10-16,626,2533.9125000000004,Recent Customers
C011411,10922.12,9,2023-05-22,2024-10-26,523,1213.568888888889,Potential Loyalists
C011412,11355.24,13,2023-01-17,2024-10-22,644,873.48,Loyal Customers
C011413,51449.98,13,2023-03-07,2024-11-29,633,3957.6907692307695,Champions
C011414,7385.7,10,2023-04-25,2024-12-17,602,738.5699999999999,Loyal Customers
C011415,27870.15,13,2023-02-24,2024-12-25,670,2143.8576923076926,Champions
C011416,4698.5599999999995,5,2023-03-24,2024-12-04,621,939.7119999999999,Recent Customers
C011417,5519.62,6,2023-06-10,2024-10-14,492,919.9366666666666,Recent Customers
C011418,11931.64,6,2023-01-24,2024-10-19,634,1988.6066666666666,Potential Loyalists
C011419,9654.95,5,2024-01-01,2024-10-02,275,1930.9900000000002,At Risk
C011420,30581.95,12,2023-01-18,2024-09-24,615,2548.4958333333334,Loyal Customers
C011421,6528.66,7,2023-02-10,2024-11-18,647,932.6657142857142,Potential Loyalists
C011422,8907.36,7,2023-02-25,2024-10-30,613,1272.48,Potential Loyalists
C011423,17849.91,10,2023-09-23,2024-10-11,384,1784.991,Loyal Customers
C011424,11764.900000000001,7,2023-02-01,2024-10-15,622,1680.7000000000003,Potential Loyalists
C011425,22580.88,7,2023-02-25,2024-11-19,633,3225.84,Loyal Customers
C011426,10393.82,6,2023-02-16,2024-11-27,650,1732.3033333333333,Potential Loyalists
C011427,6566.98,7,2023-01-27,2024-11-16,659,938.14,Potential Loyalists
C011428,14058.55,8,2023-02-01,2024-09-28,605,1757.31875,Potential Loyalists
C011429,53175.729999999996,13,2023-01-17,2024-09-23,615,4090.440769230769,Loyal Customers
C011430,23210.32,6,2023-03-07,2024-08-31,543,3868.3866666666668,Potential Loyalists
C011431,19749.09,6,2024-01-15,2024-12-29,349,3291.515,Loyal Customers
C011432,18356.879999999997,7,2023-08-18,2024-11-22,462,2622.411428571428,Loyal Customers
C011433,19768.11,10,2023-03-13,2024-10-06,573,1976.8110000000001,Loyal Customers
C011434,7608.3,8,2023-02-01,2024-10-13,620,951.0375,Potential Loyalists
C011435,15721.23,8,2023-05-07,2024-12-24,597,1965.15375,Loyal Customers
C011436,18916.37,7,2023-01-15,2024-10-02,626,2702.3385714285714,Potential Loyalists
C011437,13007.22,9,2023-01-11,2024-10-16,644,1445.2466666666667,Loyal Customers
C011438,19791.91,7,2023-01-30,2024-10-20,629,2827.4157142857143,Loyal Customers
C011439,13161.74,9,2023-02-23,2024-11-06,622,1462.4155555555556,Loyal Customers
C011440,19194.22,9,2023-03-04,2024-10-02,578,2132.6911111111112,Loyal Customers
C011441,10570.38,12,2023-02-18,2024-10-12,602,880.8649999999999,Potential Loyalists
C011442,28966.71,11,2023-04-14,2024-11-13,579,2633.3372727272726,Champions
C011443,9747.449999999999,6,2023-03-17,2024-08-15,517,1624.5749999999998,At Risk
C011444,11951.380000000001,7,2023-05-09,2024-12-14,585,1707.3400000000001,Loyal Customers
C011445,10908.35,13,2023-05-16,2024-12-24,588,839.1038461538462,Loyal Customers
C011446,13977.779999999999,8,2023-02-09,2024-12-30,690,1747.2224999999999,Loyal Customers
C011447,4100.93,4,2023-02-06,2024-12-09,672,1025.2325,Recent Customers
C011448,34521.729999999996,11,2023-04-24,2024-11-28,584,3138.3390909090904,Champions
C011449,3338.4300000000003,4,2023-07-19,2024-09-29,438,834.6075000000001,Lost Customers
C011450,7942.860000000001,5,2023-10-19,2024-12-25,433,1588.5720000000001,Potential Loyalists
C011451,17083.37,9,2023-01-24,2024-11-18,664,1898.152222222222,Loyal Customers
C011452,8647.8,6,2023-01-12,2024-05-22,496,1441.3,Lost Customers
C011453,11631.130000000001,13,2023-01-08,2024-12-18,710,894.7023076923077,Loyal Customers
C011454,22828.91,12,2023-03-11,2024-12-08,638,1902.4091666666666,Champions
C011455,25015.95,8,2023-01-28,2024-09-13,594,3126.99375,Loyal Customers
C011456,14392.25,8,2023-02-04,2024-10-07,611,1799.03125,Potential Loyalists
C011457,21746.34,10,2023-03-26,2024-12-14,629,2174.634,Champions
C011458,32663.36,9,2023-01-01,2024-07-06,552,3629.262222222222,Loyal Customers
C011459,14419.83,7,2023-03-19,2024-10-30,591,2059.9757142857143,Potential Loyalists
C011460,17033.25,10,2023-10-03,2024-12-18,442,1703.325,Loyal Customers
C011461,6028.56,5,2023-06-01,2024-10-02,489,1205.712,Lost Customers
C011462,19898.16,11,2023-06-06,2024-08-07,428,1808.9236363636364,Loyal Customers
C011463,6994.9,6,2023-01-23,2024-07-08,532,1165.8166666666666,Lost Customers
C011464,17253.0,11,2023-04-01,2024-10-20,568,1568.4545454545455,Loyal Customers
C011465,15105.55,6,2024-03-24,2024-12-05,256,2517.5916666666667,Potential Loyalists
C011466,11713.75,8,2023-01-20,2024-12-24,704,1464.21875,Loyal Customers
C011467,20848.69,12,2023-02-08,2024-12-13,674,1737.3908333333331,Champions
C011468,7656.6,9,2023-01-01,2024-09-16,624,850.7333333333333,Potential Loyalists
C011469,8523.41,4,2023-12-06,2024-12-04,364,2130.8525,Recent Customers
C011470,22628.93,12,2023-01-30,2024-08-12,560,1885.7441666666666,Loyal Customers
C011471,11278.12,8,2023-03-19,2024-11-11,603,1409.765,Potential Loyalists
C011472,6840.4,4,2023-03-05,2024-10-23,598,1710.1,Recent Customers
C011473,22659.010000000002,8,2023-04-01,2024-10-29,577,2832.3762500000003,Loyal Customers
C011474,30672.16,9,2023-06-20,2024-10-09,477,3408.0177777777776,Loyal Customers
C011475,10739.619999999999,8,2023-04-16,2024-09-11,514,1342.4524999999999,Potential Loyalists
C011476,7042.63,6,2023-04-12,2023-09-13,154,1173.7716666666668,Lost Customers
C011477,48885.63,10,2023-06-05,2024-09-23,476,4888.563,Loyal Customers
C011478,10736.939999999999,9,2023-03-07,2024-12-28,662,1192.993333333333,Loyal Customers
C011479,10715.17,7,2023-01-10,2024-11-18,678,1530.7385714285715,Potential Loyalists
C011480,6171.35,7,2023-02-03,2024-03-30,421,881.6214285714286,At Risk
C011481,12450.869999999999,10,2023-01-12,2024-10-08,635,1245.087,Potential Loyalists
C011482,6625.22,4,2023-10-19,2024-11-28,406,1656.305,Recent Customers
C011483,8868.43,6,2023-01-14,2024-12-02,688,1478.0716666666667,Potential Loyalists
C011484,19193.809999999998,9,2023-03-05,2024-10-12,587,2132.6455555555553,Loyal Customers
C011485,23747.41,8,2023-02-26,2024-09-26,578,2968.42625,Potential Loyalists
C011486,4336.66,4,2023-12-15,2024-11-14,335,1084.165,Recent Customers
C011487,21154.010000000002,11,2023-05-08,2024-12-27,599,1923.0918181818183,Champions
C011488,15446.96,10,2023-01-07,2024-11-09,672,1544.696,Loyal Customers
C011489,5479.679999999999,8,2023-01-03,2024-12-17,714,684.9599999999999,Potential Loyalists
C011490,18460.57,13,2023-01-11,2024-10-14,642,1420.043846153846,Loyal Customers
C011491,5428.27,5,2024-01-07,2024-09-14,251,1085.654,Lost Customers
C011492,9244.21,3,2023-05-14,2024-08-01,445,3081.403333333333,Lost Customers
C011493,19267.35,7,2023-02-11,2024-12-09,667,2752.4785714285713,Loyal Customers
C011494,6477.07,7,2023-08-04,2024-10-04,427,925.2957142857142,At Risk
C011495,11983.45,8,2023-03-16,2024-09-03,537,1497.93125,Potential Loyalists
C011496,11023.93,4,2023-07-10,2024-12-27,536,2755.9825,Potential Loyalists
C011497,8094.95,7,2023-02-04,2024-09-24,598,1156.4214285714286,At Risk
C011498,23951.96,5,2023-03-06,2024-06-10,462,4790.392,At Risk
C011499,18964.96,11,2023-01-07,2024-12-28,721,1724.0872727272726,Champions
C011500,15735.59,7,2023-01-27,2024-10-19,631,2247.941428571429,Potential Loyalists
C011501,52845.29,20,2023-01-07,2024-12-22,715,2642.2645,Champions
C011502,15684.46,7,2023-02-02,2024-12-16,683,2240.637142857143,Loyal Customers
C011503,10742.16,5,2023-07-03,2024-11-25,511,2148.432,Potential Loyalists
C011504,32157.07,12,2023-04-23,2024-12-09,596,2679.755833333333,Champions
C011505,9603.04,7,2023-03-27,2024-12-24,638,1371.8628571428574,Loyal Customers
C011506,21045.57,12,2023-03-23,2024-11-27,615,1753.7975,Champions
C011507,14130.189999999999,10,2023-01-14,2024-09-07,602,1413.0189999999998,Potential Loyalists
C011508,23085.64,9,2023-01-31,2024-10-16,624,2565.071111111111,Loyal Customers
C011509,24082.75,7,2023-06-05,2024-08-06,428,3440.3928571428573,Potential Loyalists
C011510,16702.34,8,2023-02-24,2024-10-30,614,2087.7925,Potential Loyalists
C011511,2207.0699999999997,3,2023-01-17,2024-05-19,488,735.6899999999999,Lost Customers
C011512,10514.85,5,2023-07-28,2024-12-20,511,2102.9700000000003,Potential Loyalists
C011513,23994.11,9,2023-03-06,2024-11-14,619,2666.012222222222,Loyal Customers
C011514,11410.67,9,2023-04-20,2024-10-18,547,1267.8522222222223,Potential Loyalists
C011515,33828.57,8,2023-02-08,2024-10-30,630,4228.57125,Loyal Customers
C011516,10121.050000000001,5,2023-03-04,2024-12-17,654,2024.2100000000003,Potential Loyalists
C011517,26031.08,9,2023-05-22,2024-12-02,560,2892.3422222222225,Champions
C011518,16321.54,9,2023-02-12,2024-12-15,672,1813.5044444444445,Loyal Customers
C011519,12429.470000000001,8,2023-02-25,2024-03-28,397,1553.6837500000001,At Risk
C011520,5735.79,5,2023-07-22,2023-11-15,116,1147.158,Lost Customers
C011521,17355.38,8,2023-01-05,2024-12-06,701,2169.4225,Loyal Customers
C011522,4524.54,6,2023-04-06,2024-09-12,525,754.09,At Risk
C011523,8212.01,6,2023-03-25,2024-11-24,610,1368.6683333333333,Potential Loyalists
C011524,26991.87,10,2023-01-11,2024-11-29,688,2699.187,Champions
C011525,12743.949999999999,9,2023-03-06,2024-09-24,568,1415.9944444444443,Potential Loyalists
C011526,16615.8,9,2023-01-23,2024-12-17,694,1846.1999999999998,Loyal Customers
C011527,22830.38,7,2023-04-22,2024-04-14,358,3261.4828571428575,Potential Loyalists
C011528,56975.64,13,2023-02-13,2024-12-11,667,4382.741538461539,Champions
C011529,7502.530000000001,7,2023-01-10,2024-09-23,622,1071.7900000000002,At Risk
C011530,6953.14,3,2023-05-26,2024-09-29,492,2317.7133333333336,Lost Customers
C011531,6539.45,6,2023-02-28,2024-11-09,620,1089.9083333333333,Recent Customers
C011532,37807.020000000004,14,2023-01-02,2024-11-08,676,2700.5014285714287,Champions
C011533,18601.28,7,2023-07-28,2024-12-22,513,2657.325714285714,Loyal Customers
C011534,12366.43,8,2023-01-08,2024-12-24,716,1545.80375,Loyal Customers
C011535,11132.039999999999,9,2023-01-04,2024-10-16,651,1236.8933333333332,Potential Loyalists
C011536,38545.13,10,2023-02-16,2024-11-21,644,3854.513,Champions
C011537,28192.469999999998,9,2023-02-05,2024-10-06,609,3132.4966666666664,Loyal Customers
C011538,44397.28,12,2023-01-15,2024-11-13,668,3699.773333333333,Champions
C011539,12163.599999999999,12,2023-01-06,2024-12-19,713,1013.6333333333332,Loyal Customers
C011540,10476.37,11,2023-02-08,2024-12-10,671,952.3972727272728,Loyal Customers
C011541,4749.01,5,2023-04-17,2024-07-10,450,949.802,Lost Customers
C011542,18321.32,11,2023-01-21,2024-09-30,618,1665.5745454545454,Loyal Customers
C011543,55717.229999999996,15,2023-01-27,2024-10-13,625,3714.4819999999995,Champions
C011544,7201.01,7,2023-04-08,2024-01-07,274,1028.7157142857143,At Risk
C011545,11598.15,11,2023-02-14,2024-11-22,647,1054.3772727272726,Loyal Customers
C011546,14135.689999999999,12,2023-08-09,2024-12-05,484,1177.9741666666666,Loyal Customers
C011547,7015.26,7,2023-01-26,2024-10-01,614,1002.1800000000001,At Risk
C011548,22000.28,9,2023-01-23,2024-10-26,642,2444.4755555555553,Loyal Customers
C011549,3257.21,4,2024-04-18,2024-12-10,236,814.3025,Recent Customers
